,CO2,Norwegian Balance,Norwegian export
0,75.39384719796888,17.98986624627337,-0.7756459167016868
1,81.7560720782028,22.76312986571167,1.020866850812693
2,75.00556667509204,10.458341871316069,-0.014617013046674522
3,93.19185454784487,9.906555010759977,0.17177735743575917
4,85.6357859644556,16.811049678221636,0.1480763205035908
5,81.02900742565213,11.654458073001324,-0.6177272460479506
6,78.71044186906839,6.274904327437293,0.26710430833670057
7,81.16752181027785,12.791272254588607,-0.4019904452754025
8,77.9810052665558,9.915932648428123,0.11538720157486596
9,74.3295758467108,17.687983058014847,-0.08781913894242378
10,82.00054871710735,16.128634053815645,-0.021177312107894336
11,72.02205802528249,19.511541188147067,-0.49854264256424086
12,84.54775049728678,8.238896064626696,-0.16854636044757498
13,87.65024788982976,8.9066847296416,0.8420973574357592
14,84.8206221346799,10.109047814647672,0.6186573574357591
15,88.00910677551538,12.166603884756848,0.3569245386997154
16,88.49723958669678,8.733363022108811,0.39521735743575914
17,83.07436256244735,20.052518599552613,0.004130805187359947
18,69.40167835740674,12.2249454024787,-0.536801160674446
19,85.07724579365127,16.137337677783155,0.6558241514342974
20,84.98878771695566,9.431005871284526,0.17177735743575917
21,94.27168791481671,18.26969399924998,0.6186573574357591
22,85.3753766763611,13.310670089930838,0.6041240266731742
23,83.41246336952602,12.58613477250917,-0.38329209924055474
24,71.43894145207081,20.706167249504514,-0.5371656340140426
25,76.54338998649924,13.674206980484746,0.17721005300601456
26,92.26073133972284,12.417795258231475,1.0655373574357592
27,81.85809237517466,12.656939612591378,0.14934622983682902
28,83.32447171891333,9.387182491664591,0.8007739633708368
29,78.52103502857304,9.446445884911574,-0.24738385796106055
30,81.29292684330959,12.289337245054028,-0.5378303630943947
31,71.13970556006002,16.065157931602144,-1.2896925424359156
32,83.97280591712702,10.088240853113195,-1.039269725838855
33,78.69632383267451,14.159810891492256,0.41698876280954245
34,80.48214050630722,9.334836967313858,0.10550287179771764
35,72.30260904288717,17.377414006837512,-0.7047225219552088
36,73.77306296605414,17.96354409648347,-0.5459372604257123
37,71.42671624418787,12.317964009858596,-1.1865641561127986
38,73.04579452424136,17.213129288658834,-0.0037707442614936734
39,78.43671403832408,13.30372737735866,-0.05166264256424084
40,81.30253056727364,7.649025396796385,-0.6832404466473669
41,86.10263870835215,14.388984846961364,0.17177735743575917
42,80.83143645685885,18.11958772143687,-0.4244447066365719
43,83.35502958072951,12.09059022987986,0.005548833204430063
44,88.76313257311618,8.749367920851638,0.12552845101621113
45,88.92307774592261,11.641928509310924,0.26267372646338166
46,82.07256703811213,14.375558145373715,-0.06533118928256292
47,78.78736725528101,16.719299577149034,-0.1980920482946179
48,86.07484042321546,15.082866217291413,0.30608332321936765
49,80.65871315492251,10.816507086232209,0.17177735743575917
50,75.01099253222954,12.479433408231463,-0.9454226425642408
51,79.72514976245975,12.699143025219126,-0.1960681037317162
52,78.33372797943461,20.233937088783517,-0.11470729152362066
