,Days NO to DE,Days DE to NO,CO2,Norwegian Balance,Norwegian export
40,28.0,4.0,117.49509513641138,-3.1763855408174755,3.1958971899499935
41,41.0,3.0,120.88963151580195,0.7653587043845956,6.3018206745240235
42,36.0,6.0,116.75506876892368,1.7933002446212123,5.761254424858151
43,34.0,3.0,119.1939350643729,-0.7663474022425323,4.78297229262488
44,30.0,4.0,126.38276525062666,-1.5800190168998673,3.204627328153942
45,31.0,1.0,125.30791744366141,-1.072903711652977,5.607236841496729
46,42.0,2.0,119.78001820499153,0.11384754755013157,6.236686681259139
47,44.0,2.0,115.55070479918938,1.2847547779142574,7.223072223854863
48,39.0,2.0,124.07847751393909,0.9375562784595773,6.535039434324657
49,34.0,0.0,117.96627237274627,-1.8888087523326993,5.3034227052940714
50,29.0,4.0,112.14426547791594,-2.2076734264131157,5.003828236800447
51,32.0,6.0,115.12673505790026,0.5516432463076045,4.352338694907634
52,44.0,1.0,114.37898168198278,2.999438307029427,8.365640916304123
53,37.0,3.0,123.88298053962066,0.5463193771249577,6.008000739704883
54,38.0,3.0,109.48799198969006,0.35391500890345357,6.133484683585117
55,35.0,1.0,125.83776353947663,-0.9205226256369545,5.483961956953138
56,36.0,3.0,109.70620280051752,1.0101921652293915,6.1561454197836385
57,31.0,0.0,120.29418872940123,-4.503176051859687,4.352771052718625
58,36.0,1.0,124.43812993606556,-1.429540569774161,5.704157765257636
59,34.0,1.0,110.41485253106406,-2.2396874009608574,5.507166500337097
60,39.0,5.0,116.4264347195339,1.6263507743083845,5.144459347448422
61,36.0,1.0,118.84786946172214,-1.875783897691573,5.392978358414714
62,44.0,5.0,118.22248558985501,2.6929462226826906,5.4799862559407835
63,30.0,1.0,123.46365730437624,-4.959176213212575,4.385719727226242
64,24.0,1.0,128.59188288923133,-3.1515933750537997,4.088051870415704
65,38.0,4.0,119.93683935605772,1.9949097901530721,5.965573173053143
66,37.0,3.0,113.45770795019031,1.9996735545195032,6.948833744090277
67,40.0,2.0,122.98126545445784,0.7012518325072357,6.318984397082541
68,31.0,2.0,123.34986862001436,-2.8282195355808506,4.653248477719981
69,34.0,1.0,126.60226812860557,-1.6552067754466422,5.2153513341162
70,32.0,2.0,121.83925838536504,-1.3228316328671712,4.4113858090025975
71,43.0,3.0,118.25278762909213,3.081807214628402,7.331115494434697
72,39.0,2.0,126.0020687120413,0.7707909661284336,5.0444909916303695
73,37.0,3.0,122.69574334274488,-0.42239277919297036,5.552660026016549
74,45.0,1.0,120.47446151473684,1.9500607428508043,8.412953661996026
75,35.0,2.0,123.13648162650995,1.7212829078368899,6.4464021527751925
76,47.0,3.0,120.37928241898865,0.6924691806797546,7.01597626960901
77,34.0,4.0,109.88935913878144,-1.2691798553149256,4.88846344237545
78,43.0,3.0,120.21065096531976,0.8264483096870613,7.2275627599597625
79,33.0,4.0,127.23064944091176,-1.1006085424150502,4.23579255625877
80,35.0,3.0,122.57515342894727,0.8601870238516147,5.932472652986802
81,40.0,3.0,106.70967892975243,1.5159228463180396,6.8258615295262
82,34.0,1.0,115.49738135360201,-0.4148557543799491,5.8140110686557325
83,29.0,2.0,130.96040223900997,-2.389365438287031,2.91954859983784
84,34.0,5.0,114.45788391266736,0.9442715381216775,4.42819214161236
85,38.0,4.0,112.0332261265147,0.5834282762423663,4.891489426270967
86,42.0,0.0,121.88921997529434,0.2750229778093216,6.590343498602494
87,39.0,0.0,121.38733134253839,0.9925680959910743,6.661700334664345
88,37.0,1.0,127.93139201177166,0.7819315626464638,6.297054965900724
89,43.0,3.0,121.16764947031423,1.7610393995936793,5.830014526702122
90,33.0,5.0,106.79016842468747,-0.1202927756383291,5.046871831370752
91,36.0,3.0,123.00366376988424,-0.17074193370241672,5.599215550712044
92,36.0,2.0,111.82394707522299,0.40770502839235145,7.047414969530072
93,33.0,3.0,133.727286948652,-0.9434234373434799,5.410101652692408
94,36.0,4.0,113.7655640618768,-0.43050759517024945,4.674189925453585
95,47.0,0.0,116.1327079214989,1.9889101323830864,8.85427339688469
96,27.0,5.0,121.61892079788495,-3.4573029170843523,3.9033975363152664
97,43.0,3.0,117.69540203870025,2.060452775831758,8.461883834509948
98,30.0,1.0,118.44083484033963,-2.1511175972236254,5.143404814549833
99,26.0,3.0,116.02217162366776,-4.578853764256163,2.860919547618773
100,38.0,2.0,122.73968223315025,1.4314936082890026,6.641975685270576
101,34.0,1.0,124.26735611495644,-0.7762503576748462,5.312277308186462
102,34.0,2.0,117.96352729738233,-1.2291606050118156,4.629520828114216
103,21.0,0.0,127.35699267548716,-9.829301582144348,4.274473566991068
104,35.0,1.0,117.09567638353128,-1.665183807912744,6.103965115615006
105,37.0,1.0,117.50597996568229,-0.7365512656015083,6.361094021069005
106,27.0,3.0,129.6791935561682,-3.551447563335884,4.268545141033157
107,43.0,3.0,125.24282935228803,2.477564420579007,7.457023393873799
108,40.0,3.0,116.30045097577221,1.2537945552841268,6.4952979402760755
109,38.0,2.0,115.99209621226002,-1.645763341470051,5.6144256376253034
110,37.0,3.0,124.82804258553392,1.7045713811559287,6.040007141685784
111,34.0,0.0,122.39927592491546,-2.645784307212527,5.033610738069695
112,43.0,1.0,126.74485925341534,0.45002727642996865,7.060522951756411
113,37.0,4.0,110.59162425190556,0.16313093424092395,5.883536746147545
114,42.0,2.0,122.25627971513278,4.026658181804088,7.622546995629894
115,41.0,3.0,116.8375216689812,2.072850710120153,7.142843689978136
116,40.0,0.0,132.31579110416396,-0.6606274683360197,6.482662791144984
117,35.0,1.0,127.9462451780274,0.1225363584105114,5.662727745883175
118,35.0,4.0,117.89633755830164,0.10285773719124264,5.845166755532432
119,36.0,0.0,126.85796549018302,1.4613187909816399,5.719393714435295
120,36.0,1.0,114.71354225124699,0.3632813468465868,5.804614928030137
121,39.0,1.0,111.47722741050998,-1.4803287489350612,5.559853991161964
122,40.0,4.0,119.8700709679446,1.0542528159749567,6.287671016774444
123,29.0,3.0,123.05018122398123,-1.2464105968460952,3.904610332504684
124,36.0,0.0,120.98255076894384,-1.3294825722285313,5.5698869203360175
125,46.0,4.0,117.54050429044008,4.111585994229048,7.326508556228841
126,35.0,0.0,127.34947132707099,-1.9903243457656314,6.544055948533342
127,37.0,1.0,118.24807896521142,-2.4120153128901936,5.340097121959547
128,43.0,1.0,128.30239968751735,0.161187825280454,7.009963357736098
129,39.0,7.0,107.83321905824174,2.1762775894251782,4.736330708642085
130,35.0,0.0,117.22185178135106,-0.8007365149105335,5.660605694546597
131,34.0,2.0,134.62400938337973,-2.293207888835176,4.928952451286488
132,34.0,2.0,127.79851715991113,-1.4006803925486655,4.771262589809494
133,38.0,2.0,111.69682088334271,1.3957152007504139,7.131231378508183
134,35.0,2.0,131.16398848236145,-1.4619836362263943,4.6018001146792775
135,43.0,3.0,117.78757972479437,2.528331925704178,7.939659161391341
136,33.0,0.0,124.5643139579574,-1.468606200823336,4.956439684226771
137,37.0,0.0,121.74167192432691,0.06677606097361911,6.485833432888309
138,38.0,2.0,125.97586111013969,0.03623304678792297,5.7003279056724905
139,37.0,0.0,117.20694063869,-1.1256112931719304,5.971026479648324
140,37.0,2.0,114.59031470302841,-1.1734994466284172,4.739468245907611
141,42.0,4.0,110.53640956020047,1.2976748043292101,6.272951401947052
142,29.0,4.0,113.60685894196382,-0.8176935587978563,3.6803844893851974
143,37.0,0.0,123.99524429905414,-0.2549871491111545,6.3380074405264715
144,36.0,2.0,104.86061870248442,-1.0668132666536827,5.7114076995495
145,35.0,2.0,113.0059876925096,-1.6172925322699025,4.624598238953041
146,34.0,3.0,114.28647915564457,1.0273439374977145,6.075048917244712
147,32.0,2.0,121.66450990731845,-2.1620208104595857,5.141974199610273
148,30.0,1.0,127.39557614384631,-4.600210110619446,3.3736687478767764
149,43.0,1.0,112.25603899571433,0.8481884809569968,6.6448789152229635
150,29.0,4.0,122.26003986134478,-1.8654131393177842,4.50696929103522
151,33.0,2.0,123.22625113882906,-1.5758454459380224,5.4717634162711395
152,31.0,2.0,113.41493168705796,-2.4902376852940042,5.926161926320564
153,40.0,1.0,124.55122376050033,1.9117255793253902,7.065088586471466
154,38.0,0.0,125.3163332916103,-0.7872739378622065,6.670595764811609
155,37.0,0.0,134.65412325294105,0.027372372320812893,5.920025796755432
156,29.0,0.0,117.70279593864635,-2.0948896175627585,5.4224562363938
157,27.0,2.0,116.33788794596221,-3.042180381986588,4.565506663819107
158,35.0,4.0,118.75540145151108,0.3757990232928095,5.073846612867683
159,43.0,3.0,115.9615000302875,0.9855928080514409,6.914078527586548
160,46.0,1.0,121.24500197652787,2.4843906259851485,8.64353572999879
161,41.0,2.0,118.35175544279608,1.7924727186060734,7.089672391288074
162,33.0,2.0,130.60494995404216,-0.5932818010717341,6.369140990725148
163,25.0,2.0,109.74516888594104,-1.9593089705819462,3.3889835298975477
164,29.0,2.0,122.24785488330313,-3.03584945421469,4.602815103526384
165,42.0,3.0,100.53438003719273,1.6892438923963686,6.080803379810704
166,36.0,3.0,115.29204157102441,0.2969694529136368,6.255980673965806
167,37.0,3.0,113.66020253600985,0.2717346742073696,6.174626867159828
168,36.0,3.0,119.34197312399394,1.524323098648154,5.406212452291207
169,39.0,0.0,120.9640692718542,0.2564731698183573,6.613079769373454
170,43.0,4.0,117.91879095200497,2.6858688166361744,8.052888315208252
171,34.0,4.0,117.2797515696179,1.3945589324649401,5.012923121043854
172,31.0,2.0,121.62086895852082,-1.0927148248969396,4.314521270127658
173,37.0,2.0,111.79397244792531,0.9376960876716667,6.602712665381186
174,29.0,2.0,121.02085729484371,-2.2626782403706973,5.272640409200279
175,33.0,2.0,120.30340823147736,-1.4291721857164887,5.463372679209049
176,43.0,2.0,120.52742858379682,0.5927149333658362,7.240190098787626
177,36.0,3.0,124.51347910992322,0.05333218711764738,5.942295159606543
178,35.0,3.0,113.43211498139097,0.3557145050840934,6.39365257283747
179,42.0,3.0,106.5267042908045,1.0118249764006644,7.752045116170967
180,27.0,3.0,119.73059869626944,-3.1335903206135036,4.100757373974172
181,29.0,4.0,111.69133102054599,-4.637268932899101,3.314248280461376
182,36.0,1.0,123.42551422351562,0.322907226418671,6.477317243478745
183,38.0,3.0,109.52524118435264,-0.15508430362878275,6.736340916348115
184,38.0,2.0,128.2518512023387,0.5063271780492737,5.87842279765056
185,26.0,4.0,127.83727530159103,-2.288153030029482,3.780060434515556
186,31.0,0.0,122.62304543563212,-1.995544941343314,5.637599192482207
187,34.0,0.0,118.8680949441581,-2.3485065224146395,5.278220960395415
188,34.0,3.0,129.28848534252305,0.6263726384048993,4.40034454505535
189,36.0,1.0,123.23790948454314,0.1630157199611643,6.445251226500047
190,37.0,2.0,103.27856145917,-0.3239765745427597,6.30190067912299
191,33.0,0.0,126.95628258843801,-1.7026069234989436,5.5451790418288995
192,34.0,2.0,122.27097604415677,-1.6395607445572948,4.796451250700776
193,41.0,4.0,110.99267406515806,1.6086509951515346,6.884310069562902
194,38.0,2.0,109.02889848933232,1.4223433640672443,6.837871208733352
195,29.0,3.0,120.79020887960367,-1.881593799476886,4.491634190274803
196,32.0,2.0,117.50258116698964,-3.5988421657957717,3.992918507279176
197,28.0,2.0,117.58085778457028,-1.350398700735526,4.578906613885272
198,30.0,0.0,125.79617214424715,-1.7363406547954183,3.5273628639013244
199,42.0,3.0,109.74531291070676,2.356008713132713,7.647652328192976
200,34.0,1.0,122.70902688997752,-1.760128942510973,4.730857260446075
201,41.0,2.0,121.71070043623013,0.616350119525739,6.6679135013858915
202,30.0,1.0,118.31118229610307,-1.6948850278762966,5.711357237339145
203,31.0,2.0,128.6911565722341,-2.2837468626470105,4.753683440809714
204,35.0,3.0,123.38422311965283,1.2289430502695133,6.045391576876343
205,36.0,1.0,120.50067896496482,-0.7086083325699414,6.386349364178614
206,42.0,2.0,119.74669563030285,-0.1462195463916883,7.150907704380788
207,45.0,2.0,131.65140112089117,1.9410738811622072,7.723777366195372
208,37.0,2.0,117.2196104025227,2.344904213008355,6.406590477453839
209,31.0,2.0,120.20065423423,-0.5891856743188773,4.329434895403774
210,41.0,1.0,128.39396076255164,-0.5659711538074605,7.114052541440863
211,34.0,2.0,122.29197657006003,-2.5318477502671715,5.017556708616838
212,33.0,1.0,122.57018810998314,-2.014524367625833,5.998594599018709
213,35.0,4.0,115.52830292900002,-1.0338197458456444,5.717731661588599
214,40.0,4.0,117.80837992125016,0.23741871289142105,6.132206262564483
215,35.0,2.0,128.66247591497597,-1.200207923252511,6.309505622186897
216,31.0,5.0,108.8608440978482,-1.3128234953953724,4.156118614027215
217,30.0,2.0,118.73811826168854,-4.516469651136255,4.038030438452092
218,33.0,1.0,118.28181452226946,0.06928542390686576,5.741328568410308
219,32.0,1.0,110.71847636714536,-2.581375999993237,5.438990079336526
220,33.0,2.0,122.2244901613685,-0.3859906992317513,5.57801715045879
221,37.0,2.0,115.89283368763837,0.1972229662842597,5.116890821952346
222,46.0,0.0,121.12092977741692,2.260517007420674,7.821855371081265
223,31.0,3.0,120.66188392119011,-0.3918146151068141,4.2282099064496865
224,36.0,1.0,112.70184679937901,0.033209918066687646,4.567199562154045
225,36.0,0.0,122.82473619538692,-0.542657208550002,5.896008134211556
226,42.0,1.0,109.24034713968263,0.48227252149883937,8.015388364842856
227,38.0,5.0,114.24172310262898,2.332696124118324,6.456470735097694
228,40.0,3.0,123.11759338462407,2.954378694140985,7.545364467889917
229,41.0,3.0,118.08319655367409,1.7583600413967244,6.0601164615947996
230,42.0,0.0,124.76674112854354,-0.027767644000212893,5.861536745327424
231,30.0,2.0,123.86999394836263,-1.7763576121745992,5.05307077341631
232,39.0,2.0,116.58480113460303,-1.7520878611802,6.619139267431807
233,28.0,1.0,129.77524142978007,-3.6523622930055186,3.3098115828471504
234,38.0,1.0,122.49808632956201,-1.6380527023874714,6.132682890522072
235,43.0,1.0,129.44970861843794,0.35575339429218367,6.527828037575027
236,31.0,1.0,114.2177695702149,-2.9536400476847127,5.601858859038157
237,43.0,2.0,118.88782397450585,2.509899982365416,6.498057220805168
238,44.0,3.0,114.94626478936316,3.2031972429525926,7.899327040765848
239,27.0,2.0,123.9680066191035,-1.5513737504628573,4.130063416339284
240,37.0,2.0,115.54826935248913,1.831330636483338,6.368039029244643
241,30.0,3.0,122.11355168112354,-3.917129736733291,3.1841019854651336
242,39.0,3.0,115.55289621078369,1.2251307251744452,6.3324520066841075
243,35.0,3.0,113.94347272966056,-0.3852109054191902,5.32919426295946
244,31.0,2.0,122.75672239388365,-2.7895108739791157,4.336617029982304
245,37.0,0.0,121.96443792128184,-1.533061144553314,7.04936121492668
246,43.0,5.0,113.1671462005697,3.557601774677859,7.122930888997684
247,34.0,2.0,119.9181189584006,-0.8648219161337204,5.26042957168004
248,31.0,2.0,111.06895553407877,-2.886188703908703,5.014949304017628
249,44.0,2.0,110.59490458742127,1.2347375102098834,8.063247665987333
250,32.0,5.0,115.36859103524758,-1.8656461255923202,4.1975497058308004
251,38.0,1.0,107.70181726343444,0.024353000136731424,7.008066730447188
252,41.0,0.0,117.89043338628774,0.10086246271778597,6.483240691190537
253,35.0,4.0,113.58008775881747,-0.5085048817245394,5.139895639019372
254,28.0,1.0,116.4627457370334,-3.1322949252760304,5.2799394006731495
255,24.0,2.0,120.3498014935264,-4.422652853753954,4.291629741334239
256,44.0,3.0,112.98152137831588,2.269286414815601,7.582387095171571
257,37.0,3.0,124.63178884500647,0.20548501827581134,5.620608968982121
258,37.0,7.0,103.93658384163916,3.149886048307234,6.142189316368971
259,27.0,0.0,129.52703412304058,-3.997392771892095,4.995291960460984
260,30.0,4.0,119.33562395416735,-0.8007119586196612,3.4934218483280643
261,32.0,2.0,129.8845801854704,-1.2345588716642946,4.689107144593496
262,29.0,2.0,121.94749665596007,-2.2852605136064397,5.185943040048852
263,29.0,3.0,117.58824176709852,-4.0130212963515355,5.661753158577382
264,37.0,2.0,113.97783720515464,1.5072893439411492,5.732657191351121
265,31.0,1.0,113.61461071506957,-1.750916483703893,5.383383995795742
266,33.0,4.0,117.09638052464574,-0.03891288667964772,4.022922759327471
267,24.0,3.0,129.34076503561278,-7.387015523024701,4.011248791885866
268,43.0,1.0,112.79766740286433,1.5799541920177187,8.655652321485368
269,40.0,3.0,115.48769786956092,5.046646271902068,6.7635625524073
270,35.0,3.0,105.35872227405598,-1.6912011226867445,4.8972102459114355
271,31.0,2.0,112.74050921785458,-2.1256421934285634,5.28494114943281
272,34.0,2.0,113.45922724673503,0.6176919716355975,5.933079542597003
273,33.0,3.0,123.4782409246362,-2.098879743643579,3.1024383639577437
274,31.0,2.0,121.45563568215243,1.0577925628086504,5.389158161124632
275,37.0,2.0,120.48089623924187,0.33030172975476063,6.02296747948613
276,42.0,3.0,119.96526720070605,2.8176512443259143,7.172255004972621
277,34.0,2.0,111.94019527709744,-0.31922044270615607,6.122474993458364
278,33.0,5.0,107.46608567405963,3.7835997617464336,6.042228262375849
279,29.0,4.0,113.97689290502441,-6.222473337217277,4.3469693912304805
280,38.0,2.0,118.51586932807521,-1.130971528439148,6.009617893256013
281,28.0,0.0,133.77226318992288,-7.1317794810257595,4.9887623858710155
282,44.0,0.0,115.2151454335527,2.5695192302088565,7.9319847521319975
283,34.0,1.0,121.57570861759639,-2.1373240773943984,5.437000300088725
284,39.0,2.0,117.69159937788943,1.4633400206962384,7.098120472012488
285,38.0,4.0,107.29502244668848,0.5506478641184638,6.255088328835454
286,44.0,2.0,119.71991499014692,0.7497835195912875,6.761791064390324
287,33.0,5.0,130.31625100535837,-2.014197364365241,4.417279643003484
288,47.0,4.0,107.74296874627885,4.633742209833465,8.399690454848193
289,32.0,1.0,125.08938432289605,-2.2268123302004863,3.835458713966045
290,37.0,1.0,109.46554202001988,-0.7040186062472922,6.185684729180359
291,45.0,1.0,129.3338323779434,2.283525392968919,7.694978555374738
292,34.0,3.0,116.35374873810237,-0.47088802531922885,5.308331537860311
293,34.0,5.0,119.11966547951134,-2.3930747069887386,4.769942508840764
294,47.0,3.0,119.43603432059824,3.4521810815112954,7.40384348060906
295,24.0,5.0,111.6293098986461,-3.3813432366683633,3.605674192134226
296,46.0,0.0,130.697093821052,1.5152568182280077,7.337429400864732
297,40.0,1.0,123.24815829596902,1.4252669635670212,7.05322748119861
298,43.0,4.0,118.6283555321314,2.191918953161619,6.404288703485726
299,40.0,3.0,117.81225288718807,1.6072434203714572,6.952393946520344
300,22.0,5.0,114.22511955781822,-2.556526055939464,3.155095858642191
301,35.0,6.0,119.14265563937249,0.19896168245917117,4.824432001289965
302,39.0,1.0,121.96099951344587,-0.44553931441201455,6.604262034930762
303,24.0,1.0,125.22852790612595,-6.21771602398422,3.3120336750756882
304,27.0,0.0,123.197375728138,-4.172295114624463,3.7744799718944493
305,36.0,3.0,115.33562522798967,0.9642338818472994,5.585307297140587
306,40.0,1.0,122.91485868786853,0.5741387792476456,6.337496927392045
307,41.0,2.0,114.29704491500783,1.5410817363043832,7.387624294443469
308,38.0,3.0,114.47204614487917,0.6326671310165378,5.722458259032803
309,40.0,7.0,104.62851420932002,0.8193972957196725,5.936456536289962
310,34.0,5.0,108.22701093016914,0.20852556571207753,5.812219523840527
311,36.0,3.0,121.06213076717353,-0.5515097545629982,3.617487291941763
312,37.0,2.0,120.00050589101689,-0.08778187788252416,6.084083077247483
313,42.0,4.0,115.86929402905047,2.028763585411485,7.2510662458025195
314,43.0,4.0,109.93006562506658,3.6393792593898224,7.865423493641823
315,37.0,0.0,128.762786060626,-0.7799326724557756,7.103057041832903
316,31.0,4.0,130.27203240023394,-3.538167627593461,4.785853987045379
317,39.0,5.0,112.54303978489732,1.2144409168514119,5.686867852564943
318,47.0,1.0,111.09012980715893,3.032036483297497,7.841312094412008
319,34.0,2.0,118.31565497226237,-0.07250329862243077,5.812159490447438
320,30.0,2.0,113.49101822851289,-1.8650175352140121,4.462232734766206
321,37.0,1.0,113.87985011089023,-1.550065517820485,6.496058403330411
322,37.0,1.0,125.48186909271305,-1.6605114566662307,5.422812964122234
323,33.0,1.0,120.32010755177465,-1.5186348463694905,5.258432378583847
324,37.0,4.0,116.09389153166106,1.3792744820338911,6.043925844184091
325,22.0,1.0,121.41030580207406,-4.493072854208401,3.368728821969241
326,38.0,0.0,128.18042569782827,-0.38437426092803056,5.6526018523192425
327,29.0,2.0,116.96539043146194,-2.074524596930568,4.541619610832652
328,37.0,1.0,118.75032261092841,-0.029696822228831007,6.566914880709757
329,30.0,6.0,107.44774738693594,-0.2117590320277852,3.7184583829413302
330,26.0,2.0,127.76129525950151,-4.329108504169522,4.005668851610907
331,29.0,0.0,121.37639033039203,-2.9932587989265733,4.712768781644185
332,38.0,0.0,113.09236982648439,-0.6334458289669426,7.463179814042788
333,45.0,2.0,107.0801643008079,3.4553024902957095,8.88659640690526
334,35.0,2.0,128.41920603512415,-1.3622974758038957,6.241686363547634
335,41.0,2.0,111.71335562343863,1.4366709452367223,7.01681623751409
336,39.0,1.0,126.1643477883429,-0.5963510218848842,5.845878211444683
337,36.0,5.0,110.69411347316559,-0.04278288279771083,5.122719208264405
338,31.0,1.0,123.14208508064111,-2.051472267122527,5.179472309818454
339,35.0,2.0,117.5654898858154,-0.04183753266146244,5.14655873436814
340,44.0,0.0,118.41209356330285,1.0375827265524469,7.504970584985328
341,36.0,3.0,115.78105627957653,-0.33398428569415234,4.405079548725759
342,33.0,2.0,125.6714436057763,-0.04049844082840113,5.511055658932201
343,44.0,4.0,122.18172757768998,2.1445923764808965,6.090762241119712
344,40.0,3.0,119.66835521029826,2.2213866480386795,6.79293115278871
345,36.0,3.0,129.05933226197914,-0.8621931435743894,4.868150714308316
346,36.0,2.0,121.67017308750663,0.619185556909098,6.888969144535123
347,29.0,1.0,112.68751656460543,-3.75694272940864,5.710187306955451
348,37.0,2.0,110.03731674906021,0.7989645968715665,6.058662046725385
349,34.0,1.0,127.10832407404696,-4.43104139879073,4.521239818232124
350,39.0,2.0,124.86488734763358,0.12985883129676712,5.114661700854348
351,21.0,2.0,120.36873933740783,-4.3931684795829335,3.4496405105200734
352,27.0,2.0,128.11972552453963,-3.7377592143653824,4.149241202472694
353,28.0,1.0,111.15241807381354,-3.659295513068218,5.2639388499185875
354,42.0,1.0,121.43562697707134,1.5770021084785018,6.661918430191601
355,35.0,2.0,119.2845744913552,-0.9370022971711494,4.869059277655198
356,48.0,0.0,116.88808271994384,3.5242252737525632,9.795448629040616
357,34.0,1.0,121.17819686380214,-0.8295322786719809,5.826635895106666
358,37.0,4.0,115.42917447862933,-1.0499972388512073,5.9104587704062155
359,34.0,3.0,122.76976384076804,1.4523071722472385,5.899475571791703
360,32.0,2.0,120.21339872572804,-2.3834435777580927,4.759924406825391
361,39.0,1.0,114.17147373726894,1.6359327149904792,7.378801620587099
362,35.0,1.0,126.31503410873276,-2.0706199588415313,4.945670244588317
363,42.0,2.0,132.73930299285786,1.2481927735610725,6.654463535535742
364,34.0,4.0,118.4547093758395,0.004635346858981997,5.578590430269303
365,37.0,0.0,123.85265030527576,-1.0373567388003768,5.912709528869279
366,31.0,0.0,128.53509901510515,-1.6751865119543718,5.120227288996834
367,35.0,1.0,115.49853294875128,-0.1280418889755355,5.9143967946905605
368,38.0,3.0,120.94972965377484,1.6779028388542945,7.141610797545729
369,37.0,0.0,118.70785969770095,-0.7394116632370541,5.392061701625972
370,37.0,2.0,112.70684337872369,-0.7932232128854229,4.254326853660176
371,46.0,2.0,107.1579039045065,2.7171525716831937,9.150039029304315
372,30.0,3.0,113.51513147224131,-0.29623495697668706,5.866828109970396
373,44.0,1.0,110.60811921210171,1.4907516597857826,7.032491507618304
374,37.0,2.0,118.74405022424185,0.375331729195087,6.357520103392735
375,33.0,2.0,120.56169054511216,-2.8443099353619252,5.908516693025304
376,44.0,2.0,116.52580324968451,2.0647819603529562,7.620891939188365
377,35.0,3.0,116.94101797615143,-1.1144762709485123,5.403026069862338
378,37.0,3.0,115.25637695559958,2.4638820325394652,6.219613497987697
379,42.0,3.0,114.87862790496588,2.695536888534762,7.079756058464115
380,45.0,4.0,121.50167989111594,2.6527831954522747,6.845356502388204
381,43.0,2.0,126.58014303681433,0.9765287633925062,7.173867501219785
382,38.0,0.0,123.7436095318955,-0.438414326341026,5.999001765329493
383,35.0,1.0,124.48703849064525,0.3285962984525336,6.2844434141744765
384,37.0,3.0,125.97959542021836,0.84865690386598,6.453724567641554
385,34.0,1.0,120.55092963955038,0.9056434072934699,6.130309048388106
386,33.0,1.0,128.4557100753664,-1.1195800508475222,5.968945284167574
387,43.0,1.0,124.39742289550433,0.9152788912133221,7.760404895027416
388,34.0,2.0,120.5929933909139,-0.18503366959855286,4.416904595927102
389,34.0,5.0,114.13578461613046,1.3897955555102381,5.636797096871074
390,36.0,2.0,118.7873806094419,-1.4357672040171194,5.47174713244016
391,37.0,3.0,113.6599216642897,1.094078337303124,5.271859320223683
392,39.0,4.0,118.04167528691418,1.0576015799086267,5.218978704803413
