,wind NO,wind DE,load NO,load DE,water NO,solar DE
0,-0.3914630322341223,-0.44983004193575865,-0.26028278267621785,-0.04611171370426781,-0.1735434733482107,1.074904867741273
1,-0.015220496811376124,0.01980337175028375,-0.0022095984658595065,0.019669376378229936,-0.013579165182647,0.055484311524013806
2,0.0229207573201797,-0.01235555439572518,-0.021713695579315434,0.04297673615772542,-0.00983516100413773,-0.0835262015244198
3,-0.08898921544544479,-0.08286900458561827,-0.006982483008054585,-0.015029933644476912,-0.0020593091961136414,0.026272091378046272
4,-0.040124960299618456,0.0016255699749954005,-0.006459350356238352,0.01668799165232064,-0.0033389101122435396,0.018250222724320062
5,-0.006582892984539824,0.045529924182669865,-0.0021148870023612906,-0.020276917668783857,-0.0014541931634974282,0.025273164873631293
6,-6.265169089689622,-6.33888312054631,-5.749903178922578,1.2039206808252636,-1.4490713899345926,-9.620057024041268
