,CO2,Norwegian Balance,Norwegian export,CO2 bad,Germany,Platforms
7132,112.76793342710079,-7.778550054496088,2.7128125971878507,112.95734649497047,2.819296846879168,0.6887747922533797
7133,115.09269871011622,-12.683067771222804,1.2759274425383471,115.16209368854945,1.870070453651301,0.2523453761208465
7134,120.5735010132721,-7.9895712327759405,1.2742857848392606,120.69339221056734,1.6351074955972973,0.43596799016448035
7135,119.01616127619437,-9.331355034892017,0.616942401579028,119.1435330323307,1.2228992815000763,0.4631700223139379
7136,117.95595329407438,-10.0415135052438,2.9652436014031145,118.14598295421017,3.241517421332959,0.6910169459483783
7137,117.08372180916034,-9.781767916334283,2.3930832143215475,117.18374190317539,2.4856970536054708,0.3637094327820104
7138,120.4648716561726,-11.797231829533043,2.008288225845219,120.59413068378875,2.3324098145529577,0.4700328276949973
7139,115.44808177776527,-5.477247809671087,2.3325697279165807,115.67377012084404,2.7964265301504168,0.8206848839227994
7140,125.28479626717144,-8.5602821843963,1.7020526293962073,125.38684122866042,1.8292179979263967,0.37107258723262276
7141,107.94576425138314,-7.867745070438625,2.4324531618070315,108.00545074035412,2.94763450371668,0.21704177807635106
7142,114.66359049949496,-11.290035189060475,2.4621919731924624,114.83529857772925,2.687591415949331,0.624393011761019
7143,120.70480866380291,-13.899859423684246,2.405566066399448,120.77611170557256,2.7098237630794757,0.2592837882533081
7144,116.11453433365459,-8.223225320657193,2.6695967399283593,116.2760757103645,2.9606529029319413,0.5874231880360572
7145,115.95217760229986,-8.054048037025481,0.9010594794423217,116.00331493947019,1.4928105054702057,0.18595395334666656
7146,126.12815148947354,-7.2577294252477635,1.9644836167752109,126.24234213018191,2.2907954359364506,0.41523869348497106
7147,123.76694281722558,-8.606864741616997,3.5353707018642853,123.90782909743292,3.5708701667710714,0.512313746208465
7148,134.18035855072495,-9.662956600378743,2.4975271992360772,134.26015058438037,2.3726508392742733,0.2901528496560214
7149,120.0101524020505,-10.702498826875557,2.2126036726685965,120.08589440250492,2.314241489035167,0.27542545619784914
7150,124.79910790591794,-10.971823918441364,1.913090654673936,124.9163967212033,2.1263282147264606,0.4265047828558332
7151,117.90950744767757,-9.419180634740155,1.9732637348219118,117.98366855492027,2.2496283917651567,0.2696767536098142
7152,125.0759192970376,-9.112661229357778,1.3374163649851831,125.11845777677321,1.6950815467359237,0.15468538085675476
7153,118.51053927866148,-8.10489714977789,2.5351854878409115,118.59731267712328,2.6384065682914004,0.3155396307702493
7154,129.1928933158308,-8.070949197257573,1.6533399684621213,129.23540538619392,1.5706729700390152,0.15458934677505978
7155,121.46473125936858,-7.0183433474581,2.992983011786528,121.54012072409886,2.8433338611972014,0.27414350811010413
7156,115.77487899753783,-5.335752030531891,2.179210773848164,115.98003698046271,2.9193222351557555,0.7460290288177731
7157,124.9529393543705,-12.610538344896838,2.302419761655427,125.05128020456505,2.2709640079532365,0.35760309161656073
7158,125.75900114889426,-8.449448193876481,2.36940173848361,125.85645021246312,2.4631996515594294,0.3543602311594859
7159,130.48455347591894,-10.143478639040106,1.2930675630886648,130.54438193100975,1.4406821849342317,0.21755801851206816
7160,124.84990443682084,-10.150296368515464,1.490091943497204,125.00037160096177,1.9298067082502794,0.5471533241489376
7161,126.86097127836908,-9.163127543183757,0.711331847351726,126.95239635495389,0.8935203144759292,0.33245482394473713
7162,125.37169280038503,-10.537020619708436,0.5175955812950787,125.41319219949479,0.9162518022303248,0.15090690585362726
7163,128.27751405297226,-12.540129722715683,0.7641738748056311,128.37578146171853,1.7873051810653493,0.3573360318046867
7164,123.80428334585328,-7.430466088721886,1.742970106987925,123.83509557566106,1.8680896016385287,0.11204447202827732
7165,120.09915599676528,-8.303770414101065,1.0219256143245532,120.243426113154,1.3953653336083256,0.5246186050499666
7166,113.42383712351568,-13.853835797346246,2.773316154851977,113.53651149258484,3.059186347109377,0.40972497843327116
7167,121.31816304960742,-7.6627737373867815,2.0399485755983138,121.39655513030473,2.362487146818398,0.28506211162656
7168,128.49897480788061,-8.68388638042358,3.305114393125362,128.6370757574276,3.4105135724773237,0.5021852710798868
7169,119.33095450617355,-14.01179536466578,0.834861364356725,119.36255998280174,1.0053862961388886,0.11492900592069338
7170,128.24300696871921,-7.612757813167685,1.9617644653975177,128.33795144719846,2.2882122421276416,0.34525264901537134
7171,113.55723653733216,-11.970276409405013,0.47175432752856367,113.58588633652951,1.0050749643470072,0.10418108799037104
7172,131.23754131434995,-10.164812596729051,1.890376251282933,131.35207847371476,2.207903099492005,0.41649876132657565
7173,112.53934790433122,-9.434497296918616,1.4132608397889037,112.67607717494397,1.7671337977994586,0.497197347682703
7174,130.64596947598733,-8.515780088387938,0.9241374435931005,130.69176907568925,0.8779305714134454,0.16654399891605215
7175,121.5189000196096,-10.859005125531421,2.36246920154171,121.66023174635356,2.9096754020354356,0.5139335517962056
7176,131.9111909936654,-7.778874732219249,2.527753806312906,132.0766713502404,2.613634115997261,0.601746751181727
7177,132.00666413049737,-6.503718259427747,2.2662176069582642,132.09997612196838,2.365174726610351,0.3393163326219486
7178,113.6239827616811,-12.865022422564788,2.4765508990350895,113.72563255064564,2.777259354083335,0.3696355962347067
7179,127.54202464902555,-12.313169509634063,1.5556785745531614,127.61668648763644,1.6901626458255035,0.2714975949487517
7180,132.42818963154437,-8.590099179827147,1.340547144948239,132.53334753997464,1.698055787700827,0.3823923942919081
7181,123.21141878189712,-9.707988415884744,1.173070326904518,123.2325793830423,1.5389528105592918,0.07694764052796468
7182,116.84421886664511,-12.929285888078184,0.6481472001382187,116.94899078447725,1.5192324747566783,0.38098879211685865
7183,110.68517841293462,-12.679479047177974,0.9872690143442473,110.79824815366526,1.3624415636270348,0.4111626935659672
7184,128.02009632369536,-8.355637254537484,3.4396233371329594,128.1682596303563,3.3142128857620863,0.5387756605852552
7185,115.53617296613015,-9.152119758098216,3.7863196752696457,115.68140305253105,3.597003691506164,0.528109405094139
7186,122.81205064069329,-7.682446279136119,2.220177156129243,122.95715509467094,2.1277979408547667,0.5276525599187696
7187,112.54243712332261,-12.63914344879018,1.1164640400744892,112.61002638946147,1.4851768380707646,0.24577914959584596
7188,122.39382505291451,-8.429727431664377,1.1262720315805965,122.43953600092493,1.7640103762669113,0.16622162912878807
7189,125.23438364558773,-5.6643366494767955,4.014469871577742,125.38811167155313,3.813746377998855,0.559011003510592
7190,130.53911635304627,-12.864630906850982,1.082747143876457,130.6742982750653,1.3090739098668103,0.49157062552384506
7191,119.4446072666821,-7.852968427292376,3.2824598442728092,119.70161978744605,3.3306048520591687,0.9345909845962167
7192,120.32585172433166,-11.446914849060942,2.2612163871344153,120.38802931141339,2.3594330600616793,0.2261003166609287
7193,116.62520649128231,-5.32692351911197,3.9946823321496723,116.87790372766801,4.007216215542188,0.9188990414024921
7194,121.01797618987604,-15.653902657629404,0.575061179087386,121.07404870591273,0.9708441201330166,0.2039000583152694
7195,118.92911680727856,-13.917491485453501,1.7373252882383536,119.05826115196656,1.9586296866240946,0.46961579886546345
7196,123.34642076774523,-9.01591383668032,1.0539554445595916,123.40565999087003,1.425793672331612,0.21541535681749202
7197,125.92563915905447,-10.767445927144237,2.381754726980028,126.05544109313885,2.490543434060907,0.4720070330340981
7198,123.29244501687634,-7.248484743600758,1.950458976124869,123.36509097186737,1.8529360273186255,0.26416710905823904
7199,119.05604635348419,-9.848131317135747,2.4475581870843386,119.09093626730298,2.5374482777301224,0.12687241388650622
7200,117.25618374978185,-4.4105590434053825,2.3356891713008854,117.44254700525724,2.7742637226633957,0.6776845653649896
7201,120.86715983158722,-7.447762100604694,1.090990615338537,120.99009477084307,1.5992834410162597,0.4470361427486126
7202,123.72690216187017,-10.553008208613406,1.467554715135912,123.8175411309195,1.7094468926842121,0.32959625108841156
7203,130.01667977708,-7.970961662839197,3.418854754646322,130.11320755973318,3.460180016914006,0.3510101187388581
7204,122.20941252619936,-9.78869790672457,1.5028971313490316,122.37671905431421,2.170352263716361,0.6083873749630935
7205,118.41507944299316,-9.999707295933607,2.267911814756321,118.53550223355005,2.579052224018505,0.43790105657045136
7206,121.07939761058225,-9.09368485002605,2.630891868857023,121.27460355844754,3.136151275414172,0.7098398104192214
7207,104.29076064375366,-9.786067479912555,2.890715519027703,104.43124425582914,2.958447743076318,0.5108494984563399
7208,114.58469453260207,-7.899129391008277,1.196412728870361,114.67026476189416,1.9178054296581681,0.3111644701530721
7209,114.97035956049011,-8.469999353332097,2.059605934757247,115.10609176301082,2.3811616380193845,0.4935716455298456
