,Days NO to DE,Days DE to NO,CO2,Norwegian Balance,Norwegian export
59,32.0,13.0,68.846079625758,7.680016857055872,3.7090488643274795
60,41.0,10.0,80.20402086175324,8.559865094051846,5.431292027549928
61,35.0,10.0,79.07655095045631,6.108426732637478,5.154830967470523
62,38.0,11.0,81.55679264965278,10.912530888413281,5.479297034515833
63,35.0,10.0,85.2107997080577,2.810712498364548,4.590062666793952
64,32.0,7.0,85.61642391843968,3.183367593656702,4.8942792143961285
65,39.0,9.0,83.52804115110938,10.729647626916293,5.703518379081579
66,35.0,11.0,73.75147168263729,13.353805587794575,5.134488583970569
67,37.0,9.0,84.5881138912378,10.831950689850911,4.656453714034508
68,29.0,8.0,87.03035636087405,4.455882626891448,3.788259547467822
69,35.0,11.0,92.02082318361089,7.240324736493789,3.9915183240632097
70,35.0,9.0,83.23246361067174,7.3408207412191615,4.55151871067464
71,41.0,9.0,79.54932514531477,13.069197968473567,6.92952284398347
72,35.0,10.0,87.65072688161955,10.281339297373567,4.234569252222486
73,38.0,8.0,84.70529215285288,5.186192465230746,5.600403392783674
74,39.0,9.0,80.69336474706294,12.554871042618394,7.107773698925743
75,41.0,9.0,84.04503717409699,8.93340024617259,6.58520667143569
76,39.0,12.0,85.4174125334321,10.681142607978824,5.764563621746784
77,34.0,11.0,73.04382061660823,8.15284079378926,4.615997956815038
78,39.0,8.0,81.86702615529138,8.501562259958714,6.6205227286884485
79,40.0,7.0,91.66206026488213,6.077658337408666,5.442139090599164
80,39.0,8.0,84.26442865866734,8.007166298799836,5.722504376939681
81,35.0,14.0,68.64377972192288,13.248492869392004,5.025808961538492
82,35.0,11.0,76.45009413006704,9.729480264433912,4.809551435127012
83,33.0,8.0,89.47842007944635,5.173961489451645,4.1737332216710845
84,36.0,14.0,79.27519569314734,9.392636253323403,4.418723487374699
85,38.0,10.0,72.8254061859348,10.049332916222744,5.161810325005492
86,37.0,8.0,82.35444364340825,8.270103675823215,5.843457541475794
87,40.0,10.0,81.75095905413026,10.37275020681059,5.771016793671165
88,38.0,11.0,88.32645875520737,11.279944160303053,4.792131548056296
89,42.0,8.0,80.23622177494971,7.255822472759162,6.394777257772051
90,31.0,16.0,71.9739994429675,10.5600750486226,2.667212231001455
91,41.0,10.0,82.97650256931195,7.564111187362877,6.329346101890796
92,35.0,12.0,75.37568571063787,9.726490405062746,5.055158684488604
93,37.0,8.0,97.03749383494706,5.120969949077487,5.964232427506055
94,34.0,10.0,77.12522724558079,7.047225320219928,4.42522422148737
95,39.0,11.0,77.39768098080134,11.40633441582141,6.047182360744445
96,29.0,10.0,83.87105605478239,4.897846349291512,3.818919569715797
97,42.0,10.0,79.98594241556921,14.308940575304273,7.416637102497779
98,40.0,6.0,74.5489137575654,3.977967660473451,5.627821815943289
99,28.0,14.0,78.7166317978951,3.691438487266381,1.9544573165363655
100,42.0,8.0,84.00554967024122,8.938302678921415,6.605169542862329
101,34.0,9.0,85.06227783328617,8.20502591644714,4.501731406338334
102,40.0,7.0,77.13417786814796,5.8466894287929225,5.380960121792575
103,26.0,7.0,86.79335182725961,-3.080744373620012,3.850554963202238
104,36.0,10.0,75.72518648104477,8.616083592128874,5.476573715998611
105,36.0,10.0,79.09452865930662,7.813022132232424,5.552739596706999
106,36.0,8.0,93.65713341086523,2.5370008809876183,4.228215539941175
107,43.0,8.0,87.43637229678436,9.852013835120873,7.72334336729355
108,41.0,10.0,78.90688058379693,10.720448409837282,5.425891341381164
109,36.0,9.0,79.73105419518534,6.499488979524708,5.189427509470308
110,37.0,10.0,90.29377861423569,9.412134205292977,5.312118920619695
111,35.0,9.0,78.3398040005033,5.496819390382377,4.808006334587427
112,43.0,5.0,85.48149394051393,6.622662743687015,7.572362115551879
113,37.0,12.0,72.45328582471518,9.102883621745693,5.263514503775215
114,42.0,10.0,84.88198927333295,13.775094224900432,6.756338363554922
115,40.0,11.0,79.04424247689592,11.602569656557797,6.172776172511234
116,41.0,5.0,88.4470135631687,5.8122769161734205,7.068378039172957
117,38.0,9.0,89.88221746425698,8.511866138592657,5.909838333940451
118,36.0,13.0,81.77862079151606,9.805746065272846,4.404372445717448
119,43.0,6.0,85.41671659967804,7.361325816701795,6.998531859085671
120,34.0,11.0,76.63651764168885,8.930774709757669,3.928761438447205
121,37.0,11.0,70.88847325029818,7.3390312721058795,4.797901843125223
122,36.0,11.0,83.74146784822933,9.612404374677679,5.107390750215237
123,34.0,12.0,85.85510060193303,5.363294579338788,4.050782906143343
124,36.0,8.0,81.10831777717756,6.960868064275296,5.76909047390032
125,40.0,12.0,77.48621729432547,13.886909035617016,6.203492516423853
126,33.0,10.0,86.8498799810211,6.790736161161978,5.230287377714457
127,38.0,6.0,78.49749288096156,3.7845035021770386,6.289597594410562
128,42.0,8.0,86.235107402551,7.7257662895626,7.276946285477997
129,35.0,15.0,75.33296042804812,11.001846205361694,4.232270214403729
130,36.0,8.0,76.82766654065578,6.315470285792012,5.022628247614654
131,40.0,5.0,93.69337016725856,3.69095054033981,6.607523654750396
132,38.0,6.0,88.6066323303554,4.3598280477170555,5.879810120946503
133,41.0,10.0,72.43777800884679,10.942357717277641,6.718375623384565
134,35.0,10.0,93.07530565105435,4.937290118335095,4.541422322973683
135,42.0,8.0,80.24666840325791,11.889878970662169,6.760982121166079
136,36.0,9.0,82.52385947008631,5.491855949449285,4.804455193433786
137,40.0,9.0,81.0916693930025,8.847970281447916,6.298524832574916
138,34.0,10.0,87.60803264425446,8.77683809304953,4.747890550429441
139,38.0,10.0,76.4459126599286,5.981664500079796,5.715377494461814
140,38.0,13.0,74.91212009245017,6.759346692499643,4.074065739198089
141,39.0,11.0,73.2698011051979,10.939529226416896,5.704908184633444
142,36.0,10.0,73.83706191061857,5.765211653265257,4.671599579115828
143,41.0,7.0,86.0078603135098,6.359368238226885,6.685796547199842
144,33.0,16.0,69.00427648581247,8.229013789090411,3.3979418665982677
145,35.0,11.0,73.42473113193404,6.759426339093893,4.113138773434965
146,36.0,13.0,76.3536201109849,10.91397870442742,5.082209025267606
147,33.0,12.0,80.15758072352716,5.39616572994819,4.427780292367968
148,35.0,5.0,84.0173285861949,-0.11589804965828453,5.391341838638354
149,38.0,11.0,73.38828964612583,11.61781425705569,5.318041883610017
150,32.0,11.0,86.28774888601819,6.11813766658962,4.192678929733911
151,33.0,8.0,83.8904531114222,5.601109604723547,5.570987079471132
152,32.0,15.0,77.54389437818377,7.389948172170978,3.9569792196221165
153,43.0,7.0,85.52331887409626,8.688988451393424,7.063839587239711
154,36.0,7.0,87.30436795310752,5.750839304346887,5.808781452767704
155,42.0,5.0,92.25770724692583,6.394507115809662,7.219306004706905
156,40.0,7.0,74.27488750706927,5.7753765054556725,5.975368988797496
157,29.0,12.0,76.71750505527034,4.638768597685993,3.2027880110383644
158,36.0,11.0,82.07764320296909,8.075832617289393,4.499324407440589
159,39.0,11.0,77.11077584957998,11.532312783416943,5.4176598472444
160,43.0,7.0,78.7555643675384,12.250219984104913,7.6819281281764535
161,39.0,11.0,80.74960565434569,10.185924816413134,5.552626022461472
162,38.0,6.0,89.72619130570853,6.331860964515092,6.4167832484885245
163,30.0,11.0,67.95921202158064,5.759093211531648,3.393303324347921
164,35.0,7.0,80.5172650496821,2.7852963465598766,5.5501627752841936
165,35.0,16.0,62.938781571118135,13.66366850916673,3.899720131318034
166,38.0,12.0,78.66608330506912,9.385279121693996,5.549635551683121
167,34.0,14.0,79.10472908776718,11.97809405705236,4.161396376801772
168,38.0,10.0,82.05424911419517,8.8708662838878,5.871814440585205
169,38.0,11.0,81.96924483000478,10.333084505641922,4.908062597922994
170,41.0,11.0,79.69801459435014,13.463406015535263,6.59473169191961
171,35.0,12.0,83.1163039182884,9.241010980889653,5.189358637892546
172,37.0,12.0,84.31350232520518,7.042539956048667,4.118296190700654
173,36.0,15.0,75.07736120812169,12.324842270492264,4.046997703480322
174,37.0,11.0,82.24466597684648,6.194665002106844,4.939507888446915
175,38.0,7.0,78.25366403846537,5.792465558054764,5.685370868039233
176,42.0,7.0,82.98780892097143,8.22651935435166,7.695318327149119
177,38.0,10.0,87.99241337717451,7.771111037464626,5.621117391726443
178,37.0,10.0,76.40970644560007,8.197305232632969,6.055518067550206
179,36.0,15.0,72.57760395064997,14.912207257533286,4.586163574159976
180,31.0,9.0,79.88985074755067,3.73099782026691,3.9526517824338043
181,35.0,11.0,73.2951189978066,1.632267654891435,3.472839602434065
182,36.0,9.0,82.83611206499921,8.08649563589644,5.593940725761241
183,37.0,12.0,72.54079101565314,9.270876790155045,5.1382304432331765
184,44.0,5.0,86.65045108745129,7.12558266298966,7.004120409591284
185,37.0,9.0,92.32542896957374,3.8179519699513778,3.989326049844548
186,40.0,6.0,79.57349222864926,3.7516465627774886,6.391117196241763
187,36.0,9.0,78.9154936305837,6.263584150886208,4.199656384169333
188,42.0,8.0,90.39041722509488,6.415667338874767,6.064457196787536
189,37.0,10.0,82.32002578619317,9.281015464328874,5.928983839026204
190,37.0,13.0,64.74122835226835,9.634477403077804,4.798830790770293
191,37.0,8.0,88.18777546566187,5.904171646720117,5.3255450329489955
192,40.0,9.0,80.83513123358244,4.088760803638024,5.741441395187722
193,36.0,15.0,76.58643603949943,13.855921768031672,4.53891613507813
194,43.0,8.0,69.87113085499828,8.393798012941211,7.454488953433378
195,34.0,11.0,82.35303117688727,6.205235792481488,3.751149561566999
196,32.0,13.0,80.54936668721002,4.4866558186458505,3.3930334404640656
197,37.0,10.0,76.98764556284904,6.022080906461889,4.917865250934797
198,41.0,5.0,80.93715576202398,4.421485112768776,5.6242230493795615
199,33.0,17.0,73.77359860611472,15.91144062579735,3.9315010271839865
200,40.0,7.0,81.30833627978018,3.6520838965688296,6.382409819802767
201,40.0,10.0,80.4767950416193,9.413495486251325,5.982984933193554
202,40.0,8.0,78.1824453818743,4.86040979927527,6.369921049881452
203,35.0,7.0,89.16288200704575,5.482491332472459,4.8853832612323815
204,39.0,8.0,84.40749481346283,9.087770631876426,6.049134543565076
205,38.0,9.0,77.08780940535101,8.43379028633926,6.277176252784139
206,43.0,7.0,80.5277942603566,6.3735366690717,7.044317980391784
207,42.0,8.0,92.09767220794201,11.291073040309914,7.073684902371351
208,40.0,12.0,78.7667434344986,12.546662746565994,5.5714298661850465
209,37.0,12.0,81.03338778481861,9.599766180882039,4.551292186005427
210,41.0,7.0,86.39722113978004,6.915110715488704,7.4602468756044695
211,37.0,7.0,82.83603471915615,4.228710916511514,5.484282701187983
212,38.0,10.0,83.7371776535268,7.297684768192353,5.1658932859658595
213,36.0,13.0,79.18319948167691,8.788530544616393,4.476364503876177
214,36.0,11.0,79.02308517712945,8.85495821877051,4.659058603999727
215,41.0,6.0,89.48956038175818,5.096105842529849,6.631145038326102
216,34.0,14.0,73.80002698235285,7.545010200600747,3.503967368049928
217,28.0,11.0,81.21972991325575,4.503960325193208,2.729931997603838
218,40.0,9.0,77.02713431361568,5.968099535111539,6.505089077597353
219,32.0,15.0,71.57324074657105,6.386832354144739,3.3973397992188703
220,40.0,8.0,82.61797398959244,6.185213965548184,6.5303024487899
221,39.0,9.0,75.49220152912079,7.771242001697888,5.278648399878964
222,40.0,10.0,84.54741796747757,12.971520360464115,5.810203219350898
223,37.0,8.0,77.31775421763913,7.064656992640208,5.426610390892176
224,37.0,13.0,76.10688411356476,9.871744109059444,4.4202914635541095
225,35.0,14.0,83.99565423146677,9.169311302605353,4.118468579194887
226,37.0,15.0,71.30989079205114,11.828553345145135,4.919831577313667
227,39.0,10.0,77.6258934624116,12.737235635954478,6.412273192043913
228,38.0,10.0,85.42368229890525,13.253320239021878,6.071345952821712
229,37.0,12.0,81.56043235239858,11.382094348673753,5.033335121398326
230,42.0,8.0,82.94128136256082,8.903882248219967,6.333716515836447
231,36.0,8.0,85.08807475951791,6.048351426423681,5.016515770909754
232,35.0,12.0,80.9932876241342,6.047351980036485,5.440312934512491
233,32.0,8.0,87.9381979179899,1.602944649443337,3.5019013499643816
234,39.0,9.0,84.77259479915698,7.572602332340884,5.946987756521546
235,42.0,4.0,87.5647103537498,6.531904994006545,8.194397874609143
236,33.0,11.0,73.06968118145743,6.882758704659419,4.239851887666926
237,38.0,10.0,80.31522436024822,13.189121139687991,5.282561064475065
238,38.0,12.0,73.84869294229739,14.257766586164317,6.128367742883152
239,31.0,9.0,83.95929590894089,4.9699754405052765,4.169548050229259
240,36.0,13.0,78.96234358477244,11.6558691546939,4.269455357512109
241,32.0,11.0,83.71025540402843,1.5524049165097302,3.5365008413756107
242,35.0,14.0,79.81704574026931,10.92148001781445,4.2201492168001735
243,39.0,10.0,72.7881791306688,8.11944430864156,5.429272942946789
244,37.0,7.0,81.87958225069892,4.057911706459351,5.422881799793518
245,39.0,8.0,79.24842382779579,7.196570469697651,7.052787912060629
246,39.0,12.0,78.94772058610641,12.985291331259534,5.775269485259387
247,37.0,9.0,80.35085970134695,6.149128273723785,5.109341022877921
248,34.0,14.0,72.57457435884533,6.87956721974542,3.8105231110765985
249,41.0,11.0,73.55209897080472,11.527623016349674,6.677435828316427
250,37.0,10.0,78.20565860436268,6.476426297589704,4.602902546080563
251,39.0,11.0,67.54136452801313,9.115846573317896,6.027320781907991
252,39.0,7.0,74.56520144198575,8.539974472582204,6.358620426736747
253,35.0,12.0,73.81774887099218,7.294232965915807,4.523490813349334
254,31.0,13.0,78.7984291132564,6.13091604796122,3.4512027827017273
255,28.0,8.0,81.29466297651678,4.137125006929445,3.409815106153352
256,42.0,9.0,74.08425155917149,12.73201253982118,6.838842752424912
257,40.0,10.0,86.87287481515384,7.2146898463929725,5.844896625869937
258,34.0,16.0,71.99464204765924,15.825344854742603,3.3497470420111806
259,33.0,10.0,89.2333696734418,3.206068655764929,4.4738000323688025
260,35.0,10.0,80.39718619692641,6.524116607063711,4.640950166905273
261,38.0,8.0,90.08566724246803,5.759083922413398,5.449654685719537
262,36.0,6.0,81.29189745078862,2.785636331363625,6.180173151275448
263,32.0,8.0,78.72029085576177,3.8345861611045398,4.782743709938321
264,36.0,13.0,75.32768022868453,12.072579402668865,5.423017149486291
265,32.0,15.0,70.60248775807408,8.553810736494638,3.759551871938933
266,36.0,11.0,79.90411235483586,6.766505430791248,4.153896976580567
267,26.0,10.0,92.39343881084729,0.6297350523454133,2.844570384636936
268,36.0,13.0,73.795350668623,13.387672392274808,5.471857570075104
269,41.0,9.0,72.98842652004936,12.976515463832573,6.92186897659382
270,35.0,14.0,67.04972273456241,8.25204380933378,3.996946160751756
271,31.0,14.0,75.06553240111008,6.851291180757439,3.6982391253284614
272,35.0,11.0,74.3804964167597,10.518225968081593,4.769988282242557
273,33.0,12.0,83.54143933461403,6.349583750789859,2.7019961157194454
274,34.0,12.0,84.8388340165986,10.32521245611193,4.555076724669285
275,37.0,11.0,80.46518188814693,8.23185550085631,5.068715444646771
276,43.0,8.0,80.64249183643878,11.980881801543214,7.01946336155083
277,35.0,13.0,71.54703170840078,9.411740683309215,4.628637886436325
278,37.0,12.0,73.33611808306794,14.862639281226413,5.52367755796124
279,30.0,10.0,74.19054555248188,2.1918210530669486,4.083433285565977
280,31.0,12.0,81.99059553028731,9.081936028795555,3.7504238112088464
281,29.0,5.0,91.84803432123768,-0.8804949651375995,4.976492552840628
282,41.0,10.0,75.02833084382902,12.474498913172214,6.77837748517995
283,30.0,10.0,84.14647309251946,6.835662063590906,3.8039805811448186
284,42.0,9.0,79.1547645561444,10.826757514285903,6.778992140129269
285,32.0,17.0,73.3949612296324,12.407367531661,3.7794779704171577
286,42.0,9.0,78.71256801481695,8.314392242032675,6.217239050067997
287,37.0,9.0,93.81315983319021,3.4868509465613355,5.576711041255298
288,36.0,16.0,72.44769182140571,17.345566289228614,4.235256073202982
289,32.0,9.0,85.07263801667337,4.547151731603701,3.5625850469389246
290,33.0,15.0,74.28909916701592,10.362978856427668,4.078316285137968
291,43.0,7.0,89.77724377852662,10.887203427430448,7.73546898032145
292,35.0,11.0,79.96474879013873,8.204113786579166,4.329773254179868
293,40.0,10.0,84.13739392628308,4.213772541224681,5.602438562492115
294,46.0,6.0,77.9022076619239,12.222533253653948,8.30710332551882
295,33.0,14.0,74.97494054700569,4.441254210424125,3.310453723202735
296,41.0,7.0,90.34561126472796,10.782708204094197,6.741947126169131
297,42.0,8.0,82.20793922800823,10.942938967227343,6.369041460926593
298,43.0,9.0,79.67496355312188,10.288450913433401,6.684045823521127
299,39.0,11.0,78.86063203912317,11.597149952913606,5.945026717853031
300,33.0,10.0,77.86552876408282,5.040556898564945,3.554446571732986
301,34.0,14.0,87.13116370997605,10.512100150907848,3.4596994664887024
302,37.0,9.0,84.98820171050919,7.604806005869081,5.581830270268872
303,30.0,10.0,85.30396993988673,1.005238676200873,3.230339045463803
304,31.0,7.0,81.19897356250306,0.7344594656444206,3.5668984125318697
305,38.0,11.0,76.42944190440106,10.337917065281406,5.52985917951306
306,38.0,10.0,87.00440965423344,9.266385542871037,5.601292990607525
307,37.0,11.0,75.43222888443091,10.806546921542258,6.033372712706854
308,35.0,11.0,77.72595874516122,10.985596883138854,4.942387703022273
309,33.0,16.0,71.77433387941383,10.466847096587625,3.942374406095017
310,33.0,13.0,71.18215356735276,9.736576477235424,4.559205940923306
311,37.0,10.0,83.96289734571329,5.588814405721542,4.5775387805948835
312,41.0,10.0,78.58696164195635,5.918605592477034,6.491373906718999
313,38.0,12.0,78.06359770685916,11.643082500366486,6.128267279257912
314,36.0,15.0,74.0117230148294,16.768151773450665,4.638380084202503
315,39.0,9.0,87.81297454963683,6.667592851131551,5.80573501388163
316,35.0,6.0,89.77102307678871,3.919404844634405,5.916765823717347
317,38.0,11.0,76.0997705563076,9.67594126174941,5.2096565785791125
318,37.0,12.0,70.43307259776233,14.71183623129758,5.44606460996083
319,34.0,14.0,79.94924512167634,10.112536411101146,4.1955997425088905
320,35.0,10.0,73.22369376340208,5.400448826042929,5.384031541068373
321,34.0,12.0,75.4969060832913,9.566946180244699,4.128572433335915
322,42.0,5.0,83.77849056346923,4.195625788937882,6.515928118211283
323,40.0,7.0,78.83277588821274,4.941333715087456,5.674703950227101
324,36.0,10.0,75.82013865678626,9.836208926544552,6.362303749598516
325,30.0,8.0,79.4132773901003,0.19253784598135623,3.7299442898055806
326,40.0,9.0,87.0783201576641,7.458893051193958,5.612697772181761
327,37.0,11.0,80.380622870337,6.580920914584113,4.760515105895377
328,40.0,8.0,74.32459578654668,7.2824191287018305,6.4372010231631425
329,32.0,17.0,72.70942684754789,9.073050886465024,2.864765610314058
330,32.0,5.0,87.5675964551083,1.2133781566537638,4.751794719464839
331,37.0,9.0,81.2220149762531,4.098122085884023,5.0549585716301575
332,34.0,11.0,75.74871062676922,10.000429001707401,4.921478469107307
333,37.0,13.0,70.36303787606728,15.79923013283377,5.508818583777955
334,36.0,7.0,88.41163355892868,5.771835675551296,5.975096374700578
335,37.0,13.0,75.36931157178992,10.869528017489586,5.716163927709725
336,40.0,6.0,82.85563215580756,6.104311449836807,6.80749657344038
337,34.0,14.0,72.1719439429909,9.441899469964794,4.232627208243663
338,35.0,6.0,81.56253573750031,4.734993459218985,6.291598657296722
339,33.0,15.0,81.37398658854725,11.15472363333518,3.1559137135861106
340,44.0,8.0,81.08000497923231,10.018348848160214,6.634292093967429
341,35.0,10.0,75.80505261638791,6.975557459661652,4.665039439207368
342,37.0,9.0,85.0914849239304,8.845165084978277,5.468992365411016
343,40.0,11.0,84.76855811512078,11.549954468143945,5.487658805321155
344,41.0,8.0,81.11720802812432,10.700633826667213,6.461399230315296
345,38.0,7.0,88.33018851858299,5.6214529044489145,6.288181762083666
346,38.0,9.0,82.74889244368902,9.474165394102123,5.586266224952934
347,33.0,10.0,71.48890930899991,4.1361962643333445,4.536811539127776
348,34.0,14.0,73.73718590779804,11.583532737977796,4.169932718809829
349,32.0,10.0,88.63589680269394,3.921598251854505,3.873182457289783
350,43.0,7.0,84.51298781412464,6.513562730414163,6.904586758096575
351,37.0,9.0,78.23476400317413,2.407349169230478,4.8002134399507135
352,35.0,8.0,90.03240541149682,2.060235181923047,4.778935623706718
353,28.0,11.0,71.9590267354185,5.009561054228587,3.796641277969074
354,42.0,9.0,82.13871045725602,10.13318762194417,6.029060435051616
355,38.0,9.0,81.52522194761384,6.787699374592801,5.100529483407712
356,43.0,8.0,75.95205171228251,14.846001659369248,8.125966650805102
357,37.0,11.0,80.11210889095477,8.586978725891191,4.818553387136153
358,37.0,12.0,79.29795785441617,6.5461956044800695,5.663349275638813
359,37.0,9.0,83.48256365486483,10.78448243883814,5.719731399946816
360,38.0,7.0,82.26486652749536,5.353601400366816,5.404511923926593
361,39.0,10.0,70.8208933030275,11.809420634109935,6.870065484817814
362,39.0,6.0,83.17071292386817,4.700305335461013,6.4298032441119455
363,44.0,6.0,92.45141437450302,9.826878326205748,7.896866358167863
364,36.0,10.0,80.8510297945362,8.151243766664113,5.411731964070938
365,38.0,7.0,82.2019224917673,7.023199945371993,5.935181987176802
366,34.0,6.0,87.04321511964696,4.120818831268657,5.327695089489676
367,36.0,12.0,77.19277997898142,8.104904576440456,4.8646769224613635
368,38.0,11.0,83.14152600962467,10.885740676022408,5.639251005930163
369,39.0,8.0,73.88764240062305,6.705291145262333,6.608280782014817
370,37.0,12.0,70.54709359704836,7.926537862261446,4.697293986744951
371,41.0,11.0,70.00045532513617,14.465029122783356,7.019221060348696
372,34.0,12.0,74.72508261055795,9.233672776718086,4.978748053474636
373,37.0,13.0,71.36213610528539,11.169734626245813,5.698533045575954
374,43.0,7.0,78.22372623943265,8.143957216947728,7.7947791161896065
375,32.0,9.0,81.12310375541144,5.129231565815941,4.321474419677031
376,43.0,8.0,75.73948655129887,11.946841142726173,7.545094734760873
377,39.0,8.0,78.70166586017939,5.080191634900403,5.574357942289881
378,39.0,9.0,77.02184683684872,10.899450572145291,6.226685191224703
379,41.0,10.0,75.38458512799832,13.33578851438905,6.836048595583258
380,39.0,12.0,85.70846473017372,12.38132057645636,5.0542561933374905
381,45.0,5.0,83.60192475428191,8.66352924226736,8.069746373903385
382,40.0,8.0,82.05487682162723,7.857005051833265,5.726474872184782
383,43.0,7.0,83.8938019730309,9.047320019032613,7.849129019987606
384,41.0,6.0,86.67642831607823,8.090605167888853,7.012114092591801
385,36.0,12.0,80.32802953600455,10.156447753844585,4.283742178464898
386,39.0,6.0,87.19481227809258,4.3440028878952175,6.508561220185265
387,44.0,6.0,81.33509786937586,8.861926377349855,8.175154712567048
388,36.0,10.0,81.74151229274521,8.417351891760445,3.619748622757129
389,34.0,14.0,76.57030576695227,13.252914952592677,3.4831790527940316
390,38.0,7.0,76.64639919461175,5.956256274694251,5.878535639816655
391,41.0,11.0,73.8993278456062,8.91152722855024,6.229153250691776
392,40.0,11.0,81.82071193746552,8.78315767077371,5.42458944948295
393,36.0,13.0,77.78158039637634,10.360304311249502,4.184718093141618
394,37.0,15.0,71.96595526605955,14.83599894648202,4.226100358784665
395,36.0,4.0,88.0941450573213,2.3646583481887973,5.837576066727801
396,43.0,9.0,86.93304389232033,12.527789659383078,7.804454289418143
397,38.0,9.0,87.73610543457228,9.954601740091446,6.1282048901688055
398,32.0,12.0,82.69568896082879,6.393341552569837,3.66594292992699
399,36.0,6.0,81.58629479963885,4.29229064382439,5.788232326929568
400,41.0,8.0,81.16799316098813,9.947235843520508,7.265104202787598
401,30.0,9.0,83.96440032516243,2.2635919826953117,3.4504777924991754
402,38.0,4.0,92.59389903063864,3.179220767683395,5.609867086651319
403,35.0,11.0,72.71656588129981,12.398874851907909,5.354771833219855
404,30.0,18.0,59.175349130733885,14.774058539091804,3.170969119709092
405,36.0,9.0,85.32909143581968,5.75584258346683,4.906830992955601
