,wind NO,wind DE,load NO,load DE,water NO,solar DE
0,5.2651527359899016e-09,-2.128736731844989e-09,-8.43362138657055e-10,6.306916824357468e-10,1.1368389851115066e-05,1.874882534474667e-08
1,-9.288037335623892e-07,3.414702416072973e-07,1.4053541695045719e-07,-5.837913119225838e-08,-0.0003979582798164856,-3.259987317082692e-06
2,6.430650690266767e-05,-1.852943483950824e-05,-8.020631471861628e-06,9.598781953888435e-07,0.005358767014629908,0.00020634334614755767
3,-0.002216806819940396,0.0003072361287996411,0.00014112328942473605,3.089348862324931e-05,-0.036153704323068137,-0.005691214766278297
4,0.038171213829743124,0.0028244968448503183,0.0012507342473742093,-0.0006721334278461362,0.12598115385364994,0.06436073791889997
5,-0.25101380035663584,-0.06332197463857564,-0.02781059293856878,0.0035771901999709374,-0.1398614920618721,-0.27301417761664876
6,-0.009388523117075767,-0.23094685066145235,-0.16063821058586775,-0.058791894495015005,-0.14858437321570803,1.0229971384015146
