,CO2,CO2 bad,Norwegian Balance
0,69.34371717614225,71.72055397043128,9.346823357949596
1,75.62222849085686,78.03195275731419,14.0004961695032
2,70.84467908126189,72.47931349312374,4.51421673727299
3,88.68565339218947,90.4559467033398,3.4691247883951326
4,79.9302398044613,82.17170436731618,8.660269449658383
5,76.54053114740593,78.30386111385978,5.242349104078218
6,74.81158183845126,76.34327685047941,0.7051042836985346
7,76.20118068776999,78.15224327161236,5.696499222434528
8,73.32613508993614,75.15483408789386,3.266118110400033
9,68.24110657094414,70.63300521499534,8.99016980691961
10,76.83526935112238,78.8644862449022,8.749663530979966
11,66.2894707416903,68.5415586031015,11.322130783015362
12,80.81980311975072,82.28435387521132,2.913256953860862
13,83.26923847942565,84.99034931922726,2.6480998576357764
14,80.96706892221084,82.4809648271094,4.603971796834755
15,83.46858243484485,85.25235985439399,5.680140540941803
16,84.75288307383738,86.22388027531785,3.384282289452541
17,77.32395546753996,79.58304396911072,11.837651321113494
18,64.51946217328789,66.43747567419173,5.2503508537374906
19,78.9498423925315,81.35703658582855,7.383904247612032
20,80.71136886468459,82.39178341379107,3.3204075108972733
21,88.61938024092743,90.83992968424107,10.194968750836747
22,79.95057165716926,82.08174505756605,5.560948633942531
23,78.36671635641001,80.34897411156273,5.377924753772006
24,65.17412828249154,67.63530488482624,11.756434150105555
25,71.28123528760042,73.3485103478821,6.156843124915004
26,87.1434894624462,89.15383448566202,5.107449719264842
27,77.36823767617805,79.13210916506958,6.242861471167639
28,78.8206822238161,80.59002809689001,2.953197498668551
29,74.18771557504625,75.89009107464605,3.2559895227304603
30,76.45921795777915,78.35817501995182,5.384038837153398
31,65.70227151358657,67.83840631755828,8.297395008068658
32,79.5584987295753,81.29269083897061,3.782087728039321
33,73.69346176923183,75.6588718655843,7.0128650865741236
34,76.29864403913092,77.94216050837875,3.358413442776277
35,66.833416184501,68.98202766458128,9.564281352000148
36,68.05508757181093,70.30143504812075,9.795007818993174
37,66.80523757810339,68.62081848263658,5.715851629737917
38,66.9387226592517,69.33792946335478,8.488740910102171
39,73.26741956387511,75.29821382169433,5.919020985288689
40,77.71492219017466,79.12433976689212,2.523870572369295
41,80.56339331082127,82.73952543127983,6.475777136202972
42,75.18430681151729,77.40282202933005,10.052259656663203
43,78.62892124296708,80.48560666137377,5.339006890219244
44,85.23736741624013,86.62248944215573,3.7125605538858575
45,84.37124504469071,86.15946503446037,5.139310364693913
46,76.92738456385197,78.94870625016846,7.025297467859246
47,72.61481570899637,75.03974667360818,7.901368796742408
48,81.04023797721962,83.01811750957513,7.890577008725919
49,76.1284762055877,77.90821214996924,4.344740015753909
50,69.83729324205257,71.86981796319353,5.088434422264366
51,75.31015692940883,77.04461839953596,6.392010406574969
52,72.23688805900875,74.63207517060461,11.524165773889411
53,82.45657762940893,84.46294830867613,6.831503304587261
54,70.25011807438216,72.39031529523584,7.996879430660229
55,83.77964584555839,85.6311619478597,6.140073428343308
56,66.86683168679964,69.11639779647527,8.045142264830913
57,76.18542522239393,77.69354033811108,1.0344946115927318
58,83.62314484942429,85.29782091970004,5.887719628582791
59,65.21581261861826,66.96619085469241,5.381562530234541
60,76.81203339167149,78.82954893596174,6.802282965709061
61,75.92565750209852,77.90377709163907,4.018833462759052
62,78.03348827027068,80.16599945706415,8.688904431698903
63,82.48640773466471,84.08201718454751,1.682736842366097
64,82.77315744980798,84.34973467348073,1.267307505731739
65,80.67292710447632,82.72482638218568,9.023376729618928
66,69.85592100853006,71.95056479826431,10.71756175340789
67,81.1661759118636,82.88020635069674,8.892810313966955
68,84.50626052452714,85.9027570019307,2.770755808183272
69,89.17232161057306,90.91316675862677,5.400039710198681
70,79.55080425931914,81.36495765840898,5.326345087170641
71,75.88714278789766,78.31976191661798,10.689943270833643
72,83.87344127461569,85.64388280873857,8.072738166596842
73,82.50467308337271,84.41074953530854,3.6836314026302275
74,77.37989118895702,79.78446475786109,10.398149320265032
75,80.85967972201821,83.03795578524478,7.425825693894097
76,81.05725609565529,83.37773453304857,8.012245748874665
77,69.5365932887624,71.36614175616755,6.028474183127967
78,79.2629045761817,81.27598450200557,7.038004353424218
79,89.73769031005462,91.41789146330275,5.014757695124306
80,81.87748112515374,83.79672509016072,6.578824354642004
81,64.34462400141744,66.68923415677114,10.142878421187513
82,73.32471981501739,75.34175741271417,7.256012168682335
83,87.10302661607123,88.53490272084974,3.4851071437342553
84,74.75547233193646,76.94312360248011,6.851504615743592
85,69.0560603573196,70.9636565971339,8.0301815152469
86,79.8131586416834,81.7287954750917,6.480538981901637
87,78.62443483270751,80.77923953395914,8.148061346019006
88,84.45422296900658,86.42347618095955,8.967093788955719
89,77.17540401128473,79.21379482009571,5.461708917797591
90,67.17616811617327,68.98606219924422,8.06816883634717
91,79.36757527842299,81.6089867975841,5.412723021173667
92,71.51606014835534,73.69968049187725,7.492237654365712
93,94.64544870641426,96.5928320734395,3.6257644051975086
94,73.4626077334643,75.27408009212805,4.936939970948793
95,73.80992881524482,76.13164087429253,9.106428831165955
96,81.09461612893047,82.75521176422984,2.95333897866471
97,76.24984775788785,78.73838726313703,12.728005755823784
98,72.90053809062958,74.48609311327775,3.0618112096742447
99,74.59333936243326,76.04472923179486,1.4340598133337046
100,81.37067168628755,83.4910206208928,7.437895102147148
101,82.64201479425556,84.32246730743496,6.424243553788163
102,74.49982167839846,76.2954850285458,4.302747283523118
103,84.20623453030599,85.47395962521628,-4.488735755361268
104,72.40157180145508,74.31434431817668,7.056474816065148
105,76.1597634713844,78.15549199227306,5.760890544924351
106,90.97374691038343,92.47802140315572,1.123349998866525
107,84.21368098148935,86.65267363943161,8.311075634279556
108,75.98306188152644,77.93802106839392,8.977037200781098
109,76.48007803684298,78.30915279718661,4.824780890906848
110,87.28535345710333,89.33252828894675,7.390412154793391
111,75.16602325123968,76.8815966291963,3.44771972041916
112,83.50648610665979,85.58352455909613,5.720598430436768
113,68.97608431972895,71.08296862892934,6.9801032800837906
114,81.1616568034677,83.62621636002466,11.827289927382672
115,75.34759637413296,77.68305236032526,9.452666917618982
116,86.80712689476172,88.66727868056459,4.807640839627194
117,87.15656676679949,89.1098182118678,7.148747101131374
118,78.36527704724031,80.32150109665285,7.595119155690761
119,83.43046761356824,85.48140010783884,6.28326397554953
120,72.53460537509322,74.32463048354626,6.54220995856892
121,66.91578404537822,68.79885168031258,5.291556783067822
122,79.94532447803213,82.05714566728537,6.982423104235887
123,82.51031341058639,84.1970221324853,3.681664561016567
124,78.1615713607884,80.0319289246802,5.629505481021188
125,73.58468952007058,76.04620918470816,11.15783593859965
126,83.59798720958663,85.69490723609492,4.648814346600922
127,76.46865146473564,78.2646464410456,2.9245529162065913
128,83.57925676724503,85.70762537356931,6.419075397882371
129,69.94519980114775,72.15808576869993,8.579560998503519
130,73.99096979021569,75.63523261019992,4.861561907968251
131,92.30712013537321,94.0720675106029,3.0383863822737385
132,86.39918830452127,88.00540612895979,3.5567487223604304
133,69.22875788855477,71.50256723045635,9.42449399693745
134,89.8778697554925,91.56985084888204,3.0795075247559875
135,77.19811880773456,79.4378440223931,9.961961439708602
136,80.26136398444409,81.83402099563268,3.9901407256774375
137,78.07204411825016,80.1031813830874,7.141884066269864
138,83.89749322412693,85.8230804625886,6.574255873455314
139,73.21724240629135,75.25209985788739,4.12578299493842
140,70.77578766578769,72.7355590039499,4.629587492895974
141,69.12213493546206,71.29094769056,9.099728424487326
142,71.10524840311696,72.85163099288044,4.353468991848847
143,83.91423545656885,85.83381589287619,5.669654932327895
144,64.28105434279891,66.26670506993062,5.428520811193137
145,70.4119835501379,72.19652462078867,4.680528595823946
146,71.33610173811005,73.56190781426973,8.834284150925685
