,CO2,Norwegian Balance,Norwegian export
0,112.34234859163568,8.794964755100487,-0.4381179334146806
1,126.08561204811782,13.242864251740345,0.4139352678688788
2,116.34384148375474,2.7239119387011965,0.1904952678688788
3,131.41164814747864,3.3793917594475356,-0.25638473213112123
4,122.4686783133433,9.049101553630175,-0.09889369363303692
5,118.50476725711236,4.8789408205529,-0.4984662840657584
6,119.74429728797955,0.031765604040279054,-0.1833053308882406
7,121.75205950735162,4.073851443543896,-0.18831838394729233
8,120.4216841205723,3.0211479532184833,-0.008803516078732558
9,115.25407908775604,8.400352281259536,0.1904952678688788
10,122.64428266882459,6.963105155689747,0.3784090938232525
11,110.87363947145796,9.426900215578176,-0.25638473213112123
12,125.1512248973721,-0.10338351130099316,0.09817899728896254
13,128.64142539784092,3.3227795821557686,-0.25638473213112123
14,124.01486757030568,4.347859490943188,-0.4459655515892688
15,128.91839795020064,5.068161149912072,-0.032944732131121215
16,130.17392051872093,1.3424101715189298,0.4139352678688788
17,124.75061834477367,9.662919301776855,-0.032944732131121215
18,111.2034329236078,4.072270646030728,-0.032944732131121215
19,125.37325444136768,7.559914708773406,0.18422568796531844
20,124.34893583159038,2.369897303303149,0.10610116415234504
21,134.66082675441055,9.392519836843027,0.1904952678688788
22,127.02479686322192,7.074149456155315,0.1904952678688788
23,124.79028124372681,4.650643705416053,-0.032944732131121215
24,110.51291507860206,11.62276101276508,-0.4798247321311212
25,119.49682007862219,5.555954725218651,0.1904952678688788
26,134.11223702498714,5.7958757423229565,0.1904952678688788
27,124.5542248364139,5.472207790964262,0.1904952678688788
28,127.35966620304022,3.297608105070509,0.1904952678688788
29,119.19412517649644,2.3091022969163664,0.2285608005543898
30,120.36725560165327,3.2740819758291266,-0.25638473213112123
31,110.50966246219217,6.77562375574891,0.2756485647806872
32,120.67237557073297,2.828280339092219,-0.13985116657801935
33,122.24125736382148,5.958031807920846,0.1904952678688788
34,118.89871149444055,2.395445557197667,-0.3491458861026527
35,110.63194322283007,8.933186290695211,-0.4798247321311212
36,114.44634373655651,6.7863284228209775,-0.25638473213112123
37,110.7058683125749,4.607972477452133,-0.25638473213112123
38,115.29285864329067,8.119397790933712,-0.25638473213112123
39,119.62081807223366,5.620671475437347,0.1904952678688788
40,119.31048276407319,0.44332870113056455,-0.4238170519980469
41,125.12375059626578,7.307811270626783,-0.24063189171816457
42,119.79336027791375,8.091282670974044,-0.5367280014946808
43,122.11022062164062,4.049569622513467,-0.032944732131121215
44,128.2252166204415,1.841887974903728,-0.21727966364965287
45,128.79304903706014,4.343837861974873,0.1904952678688788
46,123.60736800191337,6.383478960940392,-0.032944732131121215
47,120.12583051746124,8.335932912862319,0.17189408890680186
48,128.01595643421348,7.505540444915354,-0.032944732131121215
49,121.26423164928958,3.0006786850924936,0.4139352678688788
50,115.01637900546028,3.2537555402383145,-0.4576007298509822
51,117.74054321911676,5.357844926033523,-0.4538629848182856
52,119.56748302185233,11.174583955464671,0.1904952678688788
53,127.27130801505096,6.810704848960962,-0.25638473213112123
54,113.3688850421112,6.612158326355792,-0.124758633867221
55,129.08257242126396,4.343893242206297,0.219546089109888
56,113.53590743166666,7.199282317144152,-0.032944732131121215
57,122.95093346628238,-0.5643402670099421,0.4139352678688788
58,127.99010329055425,4.0841219276145955,0.1904952678688788
59,113.76822436302852,2.853543831507361,0.4139352678688788
60,119.44501017732709,7.319149393166143,-0.5483392714093344
61,122.18995230629528,3.326699192854263,0.1904952678688788
62,121.47333331945444,8.876197210754595,-0.7032647321311212
63,126.12634420221276,-0.7639517538552133,0.1904952678688788
64,130.89515041764918,0.7459632274930249,0.1904952678688788
65,123.6163424604694,8.216867695337337,-0.25638473213112123
66,117.50197454981654,8.9814520307409,-0.032944732131121215
67,126.84154195257115,6.829740961720898,0.1904952678688788
68,126.17672194005893,1.8579736742702524,-0.032944732131121215
69,129.8325466766324,3.259791944814728,0.30035261385483125
70,124.50297533535975,3.121498908266547,-0.032944732131121215
71,122.44039610490569,10.669307441194219,-0.25638473213112123
72,128.8109982988941,5.848226689889927,-0.032944732131121215
73,126.03556100689512,5.386651978954702,-0.25638473213112123
74,125.69487530157564,10.172519136977952,0.1904952678688788
75,127.13953978130509,7.9771897927432045,0.1904952678688788
76,124.69633339759231,7.964830182419886,-0.25638473213112123
77,112.93251328391446,4.0991083191916475,-0.4798247321311212
78,124.45604517239398,8.094493996418846,-0.040482926772021866
79,129.87207903519715,3.615008745974842,-0.4798247321311212
80,126.13678080342694,7.049044408969539,-0.25638473213112123
81,110.99402763324031,8.59816910797536,-0.25638473213112123
82,119.09887914279696,5.208660046406903,0.1904952678688788
83,132.50922103062928,0.5631278936819308,-0.032944732131121215
84,117.37624480451338,5.852288411865158,-0.4798247321311212
85,114.91594009295963,5.762808505682858,-0.28789080316952276
