,CO2,CO2 nowind,Norwegian Balance nowind,Norwegian Balance,German wind surplus,German wind to Norway,wind NO,wind DE,load NO,load DE,water NO,solar DE
0,76.71539326555933,76.35075723268639,-15.934509931603964,17.214220329571678,23.28777024839902,2.878887656986785,33.14873026117565,233.0969441223399,153.0183974667544,339.91191298969585,137.08388753515044,52.66566860648942
1,83.0776181457932,82.69758604250046,-10.764376310087897,23.783996716524367,4.638649399214039,0.9878215859190169,34.54837302661226,208.90864967772941,147.6995735636411,339.098182910158,136.9351972535532,47.762531880723856
2,76.32711274268246,75.97976729414498,-21.13313409968354,10.443724858269393,9.967823113161243,2.077804600507825,31.576858957952933,213.2869001398804,157.70278197405838,327.8762094438378,136.56964787437482,46.960684042546845
3,94.5134006154353,94.17276354570268,-20.888673971133578,10.078332368195737,14.409593951684762,1.8816,30.96700633932932,206.4898839620443,160.29255272713334,342.8660929986045,139.40387875599978,47.572753136224755
4,86.95733203204603,86.60800598248848,-14.797787597414006,16.959125998725227,16.44984824459497,1.9065484599285982,31.756913596139235,207.18513405249433,152.86010010865445,331.9031981414525,138.06231251124046,48.65378166832995
5,82.35055349324253,82.01773362308249,-19.21962100577797,11.036730826953375,23.48440860551257,2.7126574773512733,30.256351832731355,227.8483093750779,158.44776061296747,336.05645536317087,139.2281396071895,45.81412917790389
6,80.03198793665881,79.6897314736212,-24.572215276735523,6.542008635773994,15.44741291247103,1.7812558411569037,31.114223912509512,226.9559001250714,164.9315930973682,339.3234003293613,140.35937782063263,45.19155490136286
7,82.48906787786827,82.12083153434033,-21.086749420499363,12.389281809313204,16.382517509402394,2.485566108117012,33.47603122981257,224.41079150547617,160.32919722277538,342.4080767264495,139.24244780227602,48.47172357022346
8,79.30255133414623,78.96104641739356,-21.014581672966436,10.031319850002989,11.499294025765904,1.9409580588009403,31.04590152296943,215.96215551094744,160.09698220926276,337.88387230761373,139.08240053629635,52.05540325736087
9,75.65112191430124,75.28293230068607,-15.871619136851393,17.600163919072426,14.645275643711303,2.1548594698717713,33.47178305592382,220.87937261597708,153.64674520822032,333.465314202393,137.77512607136893,51.02271976371443
10,83.32209478469778,82.95575672588012,-17.19600315080705,16.10745674170775,10.280424801106072,2.0847101784670037,33.3034598925148,210.28185776605466,155.4785593770441,336.5394655793508,138.28255622623706,49.26005704515376
11,73.34360409287291,72.96112220785439,-15.758081910646613,19.01299854558283,17.977386530341548,2.5872,34.77108045622944,220.98001629856228,153.2539302464367,333.2488398012775,137.49584833579013,57.72707378673981
12,85.86929656487722,85.50447682816223,-25.095080906274738,8.07034970417912,12.708035521850757,2.2398354925087727,33.16543061045385,213.91954238739208,163.4346277512492,342.27608225686043,138.33954684497448,50.32200310020666
13,88.9717939574202,88.63705051299881,-20.682440133048953,9.74878208707736,14.497805908312042,1.176,30.43122222012631,212.12620546846503,159.52578943164443,345.68871452109516,138.84334929859548,53.064852797770044
14,86.14216820227033,85.8112794825697,-19.3530875279727,10.727705172083432,12.724394047866424,1.4112,30.080792700056136,201.2810664741178,154.79097858257023,334.8527411650585,135.43789105459746,55.156369649290966
15,89.33065284310581,88.98415938030203,-18.975877285976136,12.523528423456565,12.973229464861333,1.686708230248467,31.499405709432693,210.38641882344322,157.6123140846981,346.35620151681115,138.63643679872195,53.450778524728804
16,89.81878565428721,89.46891090282607,-22.678215207832263,9.12858037954457,8.437955282323623,1.6464,31.80679558737683,205.96969822346247,161.6376316408075,348.1516992042153,138.95941643297525,54.44817700375356
17,84.39590863003777,84.00148579900971,-15.799971597808801,20.056649404739964,16.59416307171151,2.058070054998315,35.85662100254878,227.98191081475144,154.39721976294453,350.4021765176897,138.5972481651357,50.63304138357698
18,70.72322442499716,70.37117037532954,-20.316769364342555,11.688144241804252,17.445074721777416,2.6274721243265318,32.00491360614681,229.2508970634564,159.6113538114083,331.4605594002857,139.29458444706574,50.500400594465745
19,86.39879186124172,86.02402542813266,-17.276513907969214,16.793161829217457,11.140857113840234,1.372077058948907,34.06967573718667,205.68542051104095,157.98530633007422,338.0193649937714,140.708792422105,52.04375905253031
20,86.3103337845461,85.96658544213231,-21.64706608162439,9.60278322872028,15.73254985986697,1.8816,31.24984931034468,211.01039416414153,160.337377381993,340.29325736615226,138.69031130036862,53.806927377042165
21,95.59323398240714,95.22063782092481,-14.984026959888633,18.888351356685742,17.624321956308993,1.4112,33.87237831657437,213.03987745114998,153.0109584064338,343.8628439773639,138.02693144654518,43.57028220219549
22,86.69692274395152,86.37264627847917,-15.5648845627006,13.914794116604014,9.296777272275857,1.4264982429079842,29.479678679304616,209.9655419231076,152.21398048205762,343.07861056696737,136.64909591935705,50.34035689730708
23,84.73400943711644,84.38518080174505,-19.508851451402663,12.202842673268615,14.384214818195842,2.465883638606646,31.711694124671283,225.382744761116,158.0648653298065,346.9089381197456,138.5560138784038,46.69784846916324
24,72.76048751966123,72.39770982248935,-12.810789036497816,20.169001615490473,24.9975488840664,2.6278557804734755,32.97979065198829,239.57084932081787,149.4267793135579,335.8975650504256,136.6159902770601,49.331664654050584
25,77.86493605408965,77.50779176401262,-18.616245700785022,13.851417033490762,8.249369532942636,1.8758813730839417,32.46766273427579,210.22032895930855,157.37525668588748,335.571244898444,138.75901098510244,54.32818048422462
26,93.58227740731326,93.23989654641917,-17.64220019288553,13.483332615667235,6.172011344630006,0.9408,31.125532808552755,195.0162370986114,154.4591204819896,340.74421795093497,136.81692028910402,49.90338846003115
27,83.1796384427651,82.84044816749879,-18.029193727234603,12.806285842428208,8.180432205371806,1.9052117132620319,30.835479569662812,208.69094598760884,156.74781162871358,340.245700721399,138.71861790147898,52.8327716923564
28,84.64601778650375,84.3118420568996,-20.19165532716033,10.187956455035428,9.36512336071326,1.2194983095420235,30.379611782195756,215.0271901166488,158.8765489917052,344.2036572151935,138.68489366454486,49.44965499597085
