,CO2,CO2 bad,Norwegian Balance
0,70.23667566990711,72.78188615391335,10.693852752777428
1,76.78502758466963,79.25711673368247,15.733012135828044
2,71.73486054078255,73.53895962010037,5.857278940323369
3,89.46186430121989,91.44639642466167,4.649371919316586
4,81.11588329737017,83.4107381574214,10.42542027183475
5,77.18364359604085,79.2135010556558,6.232455577291828
6,75.5146626782675,77.28932617263551,1.7808798871711957
7,77.25428881025678,79.310809158247,7.2723138011508155
8,74.19610685350254,76.20221004232684,4.580309319230048
9,69.3249150017366,71.81021057452985,10.609841968929713
10,77.59804843957207,79.84678093230002,9.91072234678611
11,67.38077769280527,69.72331663568897,12.952515116914764
12,81.59656771965119,83.27513976598999,4.094295071739563
13,84.18037506418153,86.062718200811,4.021097953879287
14,81.55696739057399,83.35829628088327,5.518058298231527
15,84.34843875443426,86.30573714641237,7.008452544090383
16,85.48205164804119,87.1857685790664,4.497326084907418
17,78.28084585601111,80.6831919458073,13.276011994093132
18,65.4083704697007,67.49634880928146,6.591594252348082
19,80.12970525645657,82.59256070833645,9.140797028383004
20,81.5172905738972,83.40027183522356,4.543098642079026
21,89.73867744848172,92.03868180109528,11.865339165363709
22,81.02717844175162,83.25457798904444,7.170332729938147
23,79.23991729212854,81.39831063480237,6.696729065676506
24,66.3019984352672,68.83926200413627,13.43905162923451
25,72.20819811377545,74.4304880188989,7.5524501374716255
26,88.18420734984127,90.3048777295624,6.665563962135821
27,77.89348811953575,79.97019003223299,7.064593651128091
28,79.43459591525378,81.48194022181627,3.9015914616003955
29,74.995541451304,76.89973559749879,4.481400892548088
30,77.44543328234776,79.47612742213614,6.864292275986595
31,66.7248673229664,68.97844687123512,9.829620568060733
32,80.14339678766075,82.16698632936159,4.689030786182247
33,74.49650194685248,76.6656107856931,8.231439744053045
34,77.1368471796909,78.97024837027213,4.6272209044542585
35,67.81986699685903,70.10012304149488,11.04487120196105
36,69.15153477898244,71.48631395045685,11.432735375830472
37,67.66999376793596,69.66502783873115,7.022592018948176
38,67.95749210751731,70.47564686921228,10.015500239931074
39,74.23169628881007,76.40284635981537,7.367933567502409
40,78.28966530814853,79.99246975792963,3.4163065732099547
41,81.28455555722759,83.69655275029417,7.577383320518565
42,76.16521150653655,78.51755012071654,11.524926481854452
43,79.47668123299118,81.51949689615606,6.621466993988802
44,85.72493506816863,87.4376914716657,4.480460174661727
45,85.30270952595842,87.24417585321203,6.541348313097231
46,77.75584274660596,79.97087753053675,8.280183561242971
47,73.5616430649956,76.13378495201825,9.325353709047878
48,82.01048965362294,84.12637769680195,9.348025235894372
49,76.97121600797055,78.93905441368362,5.620028422893111
50,70.81688125369091,72.98374663967019,6.559220271197132
51,76.24742890863367,78.13285519919015,7.802344780631316
52,73.4542768669499,75.89038290197942,13.33466704611192
53,83.49525571603047,85.6127531021069,8.386703546353193
54,71.11672044163761,73.43564554476573,9.306257216188893
55,84.5563813766183,86.62193018969943,7.321070019306941
56,67.95294239595093,70.2950009678705,9.668103395925034
57,76.8432107303436,78.61208892306247,2.0455625981131274
58,84.38646452306077,86.2804438195327,7.049550708941464
59,66.01871619522277,67.97284683846996,6.599942043404721
60,77.37911934882317,79.69302993650008,7.683780165375211
61,76.80400818713905,78.95624024839564,5.344994559409232
62,78.89893259194693,81.2106266074924,9.996627866400127
63,83.21877860508339,85.04584973956938,2.800355346699348
64,83.68822363793117,85.42448938568035,2.6459193210714327
65,81.60984494280781,83.81284816772605,10.433205188113389
66,70.88212039839544,73.09279324009312,12.254935285522143
67,81.74968894644599,83.75366093396084,9.797774767105501
68,85.30948337065551,86.90960682791918,3.9895914206732708
69,89.89538882958935,91.87135066815432,6.504367283957113
70,80.496483556498,82.45829890110667,6.7486899154470255
71,77.04176249864103,79.53995983897983,12.4107744042022
72,84.60114448063928,86.60488142466342,9.183688578937119
73,83.389244884364,85.46698979817805,5.018679807781496
74,78.53545344679665,81.00523494095995,12.120326949485369
75,81.94158312273758,84.21400451937778,9.042776384371178
76,81.94108053571486,84.4335210410667,9.346226495552047
77,70.28711997556982,72.34099748542545,7.172029568016588
78,79.99847025697298,82.24175676332507,8.160186872575473
79,90.51062601360155,92.40635266700961,6.1903259610694
80,82.95338196002157,84.96912940931244,8.187199951045496
81,65.42675690428075,67.86542223149152,11.760156971870229
82,74.36652323506341,76.49345973000977,8.815677172483232
83,87.85721866966824,89.51198385137275,4.633898766893717
84,75.70803868746486,78.04064627346146,8.28368809880502
85,69.94910422478766,72.02504061465005,9.377332872507855
86,80.64655605300106,82.75396557280224,7.742481116090622
87,79.67014239548345,81.93331222362649,9.713303696576965
88,85.32238204191101,87.46975157320489,10.278695439697191
89,77.92081220217393,80.18554289111755,6.597952165660176
90,68.04704719226122,70.0224208975775,9.382065871411204
91,80.46516185700196,82.79455746113183,7.052078251450226
92,72.6815800730565,74.9264964012849,9.22864052195967
93,95.57522933862533,97.6765205552639,5.0253968549484895
94,74.35352263591626,76.33417152374156,6.281049949615315
95,74.8158437536749,77.2615537563213,10.6148245755155
96,81.8255618546366,83.71817905281911,4.06892156198003
97,77.39690083324953,79.95399115687428,14.43802741007564
98,73.59823007388971,75.42887062966763,4.129888446638143
99,75.16634997148515,76.91180734241546,2.324020801428692
100,82.27929747540513,84.56186509083899,8.807306347478837
101,83.38233720127745,85.2911275811088,7.553221396126028
102,75.21899863217168,77.25130699131861,5.4015173355057
103,85.03490086905657,86.49625728601107,-3.2335522962681496
104,73.12722332980347,75.27409727265587,8.16449426029802
105,77.03654127426967,79.20700018486392,7.084804667067028
106,91.65896861058982,93.41322767626299,2.17361254575369
107,85.3524556154425,87.86325133659939,10.009270943662038
108,76.62971223628112,78.84980902461979,9.97219782559438
109,77.28500717917153,79.31703858872517,6.046054069397045
110,88.24525967653489,90.43450730586927,8.833081157716473
111,75.81486367092005,77.79471426769845,4.446009009411961
112,84.41968805216877,86.65714740970853,7.096547042041887
113,69.9615396913575,72.20045963111433,8.459271071859682
114,82.19332570448162,84.77176557647935,13.372477046852014
115,76.41503684512317,78.85032002997984,11.048956279911563
116,87.48046257060324,89.59526843887889,5.840923351707369
117,87.92976085951184,90.09843629471084,8.324684494455584
118,78.98510179775586,81.21700207887638,8.551957488733867
119,84.37687424101821,86.57518294391542,7.706647847070379
120,73.30318839865367,75.31044898868993,7.711560110247576
121,67.5634020673777,69.71122714879422,6.288099789659383
122,80.96201813545593,83.19360277156034,8.5062170185765
123,83.15039475585692,85.10482176152436,4.66744088656671
124,78.81370446436502,80.9470456926908,6.6324986041515155
125,74.61627076904266,77.19170518385175,12.702897840866346
126,84.76359253436759,86.92177499555102,6.385339214308849
127,77.34082984599692,79.31336212765046,4.241896436029265
128,84.5253810899978,86.80123681036545,7.842055976978634
129,70.76339602622586,73.17402657476504,9.819787152350258
130,74.78306265732031,76.63532494892398,6.064497550424309
131,93.09841674811817,95.07167640918001,4.240184518501678
132,86.89209870195698,88.82385196824198,4.332280836718047
133,70.1443262331408,72.57762682336553,10.803823178652669
134,90.51763422287166,92.47745808777277,4.064831167604242
135,78.10579239165061,80.50811036775265,11.330012391895302
136,80.84299849121007,82.70633504415113,4.8924215676496905
137,78.81414449136619,81.07292113617551,8.273401860170772
138,84.68899912772858,86.82281643061441,7.776352996621374
139,74.11291674788033,76.31508094897694,5.476692172372124
140,71.36693744037866,73.6136501793621,5.545461574618222
141,69.99160351470873,72.33801814022742,10.413200798574854
142,71.80976126643831,73.79854975787892,5.431290343185917
143,84.72814039578519,86.84715127538236,6.903750677800686
144,65.17953451724208,67.33138970239592,6.783438321275663
145,71.01747048405045,73.08332050007465,5.616884333719875
146,72.36091386905157,74.70329399175189,10.369675884577283
147,77.84408676631128,79.85820076742911,4.734295109160394
148,83.23101864532343,84.87769002563375,0.1813078605788285
149,70.03621479947574,72.32940476842431,10.620956105660175
150,84.04666058993476,85.99242047427636,5.466241507827599
151,82.01016469516915,84.06094467949262,5.278794923018483
152,74.1556563672707,76.27342638803925,6.0548014553429015
153,83.84301441266511,86.18006915995888,8.80421423399767
154,85.36686757807485,87.31198761053514,5.696826116568463
155,91.04544903788869,93.15332414112119,6.842572745125631
156,72.87664368339523,74.83381883758629,5.84947901840825
157,73.47663277753423,75.32618205566195,3.6328150746134256
158,79.49447793880127,81.57844967654589,7.417503806233468
159,74.60999420057405,76.94564778981533,10.68228843016718
160,76.84457664635536,79.244792146441,12.390218205282878
161,78.87714172109663,81.0102145346026,10.216322426125595
162,88.40195111570924,90.43528439900062,6.603302509140847
163,65.09569615752703,66.89264253630564,5.075886067593694
164,79.19036395672967,81.13770262105709,2.7027535082694785
165,57.78723574763541,60.231740895841305,11.831701740037847
166,75.92821965543723,78.25168567073331,8.927622866485894
167,76.24268894403347,78.40481805270281,11.08936108942604
168,80.11146203523018,82.3984527245186,8.543938249818508
169,77.60624278604493,79.90090577499983,9.285231089139096
170,76.11148794008322,78.67829131593929,12.928977754616957
171,79.98847829884033,82.15553281916182,8.608234723716913
172,81.11018737398265,83.2084199861839,5.283305453761391
173,71.32547479558625,73.59590989439192,11.066707020988215
174,80.10124930135736,82.09998243995778,6.011882992090094
175,77.1676519738125,79.12116125821606,5.938246300990097
176,81.15001583732587,83.45681146133356,8.874129957836438
177,85.34728741134009,87.57404228572182,7.082457976893854
178,74.23569609108773,76.40482107510633,8.384883239815446
179,67.89555379983841,70.39025503824215,13.394164020566862
180,77.79640631166939,79.53798704425681,3.0115955702897956
181,71.38453049345124,73.18296458755594,1.0231869151265172
182,80.93300133757296,83.03268462693819,7.568867279673616
183,69.02833847857923,71.28610407614548,8.566684851904247
184,85.38491363192684,87.52238274584583,7.474288112875542
185,90.19674285062803,91.9595279627027,3.1846703395244105
186,78.40151888865626,80.33431743409301,4.265381073820642
187,76.5144911203895,78.40975608947899,5.479918665754397
188,88.47074009846115,90.59129100723297,6.23092312897156
189,79.82936627524295,82.09677882326766,8.650375018134415
190,60.93136132918377,63.273159087890306,8.409264746228956
191,86.03873918467742,88.11907336809372,5.452385103609844
192,78.9657927244702,81.01947694857809,3.9381174968111017
193,72.82732935197566,75.2429443702917,12.515503291051445
194,68.35345221693659,70.63034605859035,9.132752996724589
195,80.08951282453475,81.95395416937396,5.41099864554222
196,76.62914170371985,78.50955634425151,3.8475688128397816
197,74.37133186504369,76.35368690408173,5.702448070968656
198,79.53534200801782,81.40588409774439,4.3609369267790115
199,68.89171400499946,71.2917042575661,14.062343625026195
200,79.90960637154703,81.88971695059189,4.174731610753968
201,78.26666396140311,80.56193383648807,8.91350249901888
202,75.87939127760315,78.02955866918364,5.1990603343185935
203,87.44901386043519,89.21783794673065,5.277487850144591
204,82.82285740449312,84.86195552953689,9.054977058868454
205,75.27862573526379,77.409145373696,8.472007729784448
206,78.92554724259442,81.1718244396121,6.73391871097114
207,90.18347603348063,92.64111401323696,10.714191367819264
208,75.30657548633383,77.72403405716985,11.70305387518463
209,78.1412506075301,80.29110727515084,8.980530917319474
210,84.66326098989406,87.06214113412786,6.929260700058965
211,81.63090812391344,83.45556243398357,4.268471743252363
212,81.4010929058031,83.3994330644715,6.987962795886295
213,75.90894421885439,78.12539818390246,7.797127692348928
214,76.1577609508554,78.27747935449707,7.78696761094943
215,88.48477227001992,90.50743559557716,5.618516987653414
216,70.29218748314858,72.25006836967354,6.644039254901908
217,78.00753888736376,79.68433028261249,3.2219366529595312
218,75.47438467495768,77.65988785118219,6.356990683844786
219,68.86637539432108,70.92759758644617,5.257655225477183
220,81.11795854531857,83.29186312281342,6.32083828425335
221,73.78320002040059,75.77072502540345,7.765987023497572
222,82.32146398978823,84.5735084327821,12.150044265926049
223,75.54547619025234,77.60215062090086,6.663350815405465
224,72.25753443091551,74.45612449905835,8.978442597548689
225,80.0742415728451,82.26385702874316,7.7532619070701925
226,67.36652295562153,69.75175735062028,10.652990712837425
227,75.27839782125154,77.58825470341577,12.475730380756778
228,83.25268806532245,85.49105723136555,12.834765141224729
229,78.55352118572628,80.84559313844922,10.232533774924642
230,81.2756570293969,83.60339541856845,8.366507700851406
231,83.27357825235944,85.12304460672888,6.1270549996263535
232,78.62209932829104,80.75659874111244,5.592272171859224
233,86.37258110067602,87.80799504591381,1.3071644198774426
234,82.45164626483519,84.6556954779032,7.437440770843022
235,86.96149874058014,89.21641892456776,7.017140324960454
236,70.61567953558988,72.64055345550202,5.8835407918771105
237,77.49416588965566,79.67438575875204,12.367018799415801
238,70.74353045140981,73.31872144138816,13.03164270925503
239,82.55314906620471,84.24841555556677,4.5389980748725165
240,75.23841496292836,77.43273328735003,10.850705150672653
241,81.54342861985927,83.13837413649966,1.4513699813893852
242,76.22100974913411,78.42957271342644,10.044720054768455
243,70.10377212703372,72.35048051237167,7.052669912022827
244,80.41564702753026,82.24845556421705,4.031015006919646
